,Order ID,Products,Quantity Ordered,Price Each,Ordered Date,Purchase Address
50,95422,Lightning Charging Cable,1,14.95,08/31/21 13:25,"355 Washington St, New York City, NY, 10001"
51,95476,Lightning Charging Cable,1,14.95,08/25/21 21:09,"213 7th St, San Francisco, CA, 94016"
52,95573,USB-C Charging Cable,1,11.95,08/26/21 16:57,"17 Lincoln St, Portland, OR, 97035"
53,95609,Wired Headphones,1,11.99,08/06/21 19:54,"787 Washington St, Los Angeles, CA, 90001"
54,95793,USB-C Charging Cable,3,11.95,08/14/21 21:55,"128 South St, Los Angeles, CA, 90001"
55,95831,USB-C Charging Cable,1,11.95,08/14/21 00:27,"498 Hickory St, Austin, TX, 73301"
56,95851,Apple Airpods Headphones,1,150,08/25/21 17:15,"33 North St, San Francisco, CA, 94016"
57,95872,Lightning Charging Cable,1,14.95,08/16/21 15:32,"205 Dogwood St, Boston, MA, 02215"
58,95874,Wired Headphones,1,11.99,08/22/21 15:03,"21 Forest St, New York City, NY, 10001"
59,95877,USB-C Charging Cable,1,11.95,08/21/21 06:44,"209 Highland St, Austin, TX, 73301"
60,95917,Apple Airpods Headphones,1,150,08/26/21 08:54,"989 6th St, Los Angeles, CA, 90001"
61,95941,Wired Headphones,1,11.99,08/06/21 20:12,"314 9th St, Los Angeles, CA, 90001"
62,96000,Bose SoundSport Headphones,1,99.99,08/10/21 11:38,"646 Highland St, Los Angeles, CA, 90001"
63,96026,Apple Airpods Headphones,1,150,08/02/21 10:03,"586 5th St, Seattle, WA, 98101"
64,96245,USB-C Charging Cable,1,11.95,08/21/21 10:21,"44 West St, San Francisco, CA, 94016"
65,96324,USB-C Charging Cable,1,11.95,08/15/21 23:16,"600 10th St, Boston, MA, 02215"
66,96357,Apple Airpods Headphones,1,150,08/27/21 06:53,"174 West St, Dallas, TX, 75001"
67,96391,USB-C Charging Cable,1,11.95,08/21/21 13:43,"709 4th St, Atlanta, GA, 30301"
68,96486,Wired Headphones,1,11.99,08/31/21 11:40,"809 Main St, Dallas, TX, 75001"
69,96501,Lightning Charging Cable,1,14.95,08/12/21 18:31,"407 5th St, Atlanta, GA, 30301"
70,96514,USB-C Charging Cable,1,11.95,08/27/21 13:24,"771 Meadow St, Seattle, WA, 98101"
71,96609,Bose SoundSport Headphones,1,99.99,08/11/21 08:29,"8 Forest St, San Francisco, CA, 94016"
72,96619,USB-C Charging Cable,1,11.95,08/06/21 16:14,"404 4th St, Boston, MA, 02215"
73,96619,Wired Headphones,1,11.99,08/06/21 16:14,"404 4th St, Boston, MA, 02215"
74,96660,Wired Headphones,1,11.99,08/06/21 04:02,"968 9th St, New York City, NY, 10001"
75,96663,Wired Headphones,1,11.99,08/04/21 20:58,"564 2nd St, Portland, OR, 97035"
76,96676,Wired Headphones,2,11.99,08/24/21 07:46,"297 Washington St, Boston, MA, 02215"
77,96684,Lightning Charging Cable,1,14.95,08/22/21 12:53,"976 North St, New York City, NY, 10001"
78,96688,USB-C Charging Cable,1,11.95,08/30/21 09:20,"193 Johnson St, New York City, NY, 10001"
79,96719,Lightning Charging Cable,1,14.95,08/01/21 11:53,"730 River St, Seattle, WA, 98101"
80,96789,Lightning Charging Cable,1,14.95,08/11/21 20:35,"448 7th St, Dallas, TX, 75001"
81,96800,Wired Headphones,2,11.99,08/28/21 22:28,"130 North St, Boston, MA, 02215"
82,96815,USB-C Charging Cable,1,11.95,08/25/21 09:24,"57 River St, Los Angeles, CA, 90001"
83,96897,Lightning Charging Cable,2,14.95,08/19/21 22:21,"92 6th St, San Francisco, CA, 94016"
84,96945,Lightning Charging Cable,1,14.95,08/20/21 23:53,"480 Willow St, Boston, MA, 02215"
85,97000,USB-C Charging Cable,1,11.95,08/31/21 14:22,"896 Spruce St, Seattle, WA, 98101"
86,97073,Bose SoundSport Headphones,1,99.99,08/08/21 15:00,"223 Meadow St, New York City, NY, 10001"
87,97095,Wired Headphones,1,11.99,08/04/21 16:21,"398 Jackson St, Atlanta, GA, 30301"
88,97112,Lightning Charging Cable,1,14.95,08/13/21 06:40,"946 Cedar St, Portland, OR, 97035"
89,97112,Apple Airpods Headphones,1,150,08/13/21 06:40,"946 Cedar St, Portland, OR, 97035"
90,97129,Lightning Charging Cable,1,14.95,08/20/21 10:00,"565 Ridge St, Austin, TX, 73301"
91,97146,USB-C Charging Cable,1,11.95,08/26/21 00:13,"276 Dogwood St, New York City, NY, 10001"
92,97160,Lightning Charging Cable,1,14.95,08/19/21 09:56,"51 14th St, Boston, MA, 02215"
93,97168,Wired Headphones,1,11.99,08/16/21 11:56,"378 Hickory St, Portland, OR, 97035"
94,97174,USB-C Charging Cable,1,11.95,08/22/21 22:11,"355 1st St, New York City, NY, 10001"
95,97176,Wired Headphones,1,11.99,08/26/21 09:19,"353 Chestnut St, San Francisco, CA, 94016"
96,97180,USB-C Charging Cable,1,11.95,08/20/21 22:42,"151 Madison St, Los Angeles, CA, 90001"
97,97180,Wired Headphones,1,11.99,08/20/21 22:42,"151 Madison St, Los Angeles, CA, 90001"
98,97222,USB-C Charging Cable,1,11.95,08/28/21 15:26,"703 10th St, New York City, NY, 10001"
99,97327,USB-C Charging Cable,1,11.95,08/09/21 16:43,"146 Jefferson St, Los Angeles, CA, 90001"
100,97378,Lightning Charging Cable,1,14.95,08/18/21 14:08,"556 Johnson St, Seattle, WA, 98101"
101,97442,Lightning Charging Cable,1,14.95,08/23/21 19:15,"263 1st St, San Francisco, CA, 94016"
102,97542,Lightning Charging Cable,1,14.95,08/04/21 19:30,"414 10th St, Dallas, TX, 75001"
103,97554,Lightning Charging Cable,1,14.95,08/01/21 18:50,"758 14th St, Los Angeles, CA, 90001"
104,97554,Apple Airpods Headphones,1,150,08/01/21 18:50,"758 14th St, Los Angeles, CA, 90001"
105,97602,USB-C Charging Cable,1,11.95,08/04/21 15:13,"25 Spruce St, Los Angeles, CA, 90001"
106,97649,Lightning Charging Cable,1,14.95,08/15/21 13:55,"727 Dogwood St, Dallas, TX, 75001"
107,97670,USB-C Charging Cable,1,11.95,08/30/21 17:25,"797 Ridge St, Austin, TX, 73301"
108,97741,USB-C Charging Cable,1,11.95,08/21/21 23:56,"501 Ridge St, Atlanta, GA, 30301"
109,97791,Wired Headphones,1,11.99,08/12/21 13:56,"391 Walnut St, Austin, TX, 73301"
110,97822,Wired Headphones,1,11.99,08/01/21 07:41,"906 Lakeview St, Dallas, TX, 75001"
111,97873,USB-C Charging Cable,1,11.95,08/10/21 14:21,"629 9th St, Los Angeles, CA, 90001"
112,98003,Lightning Charging Cable,1,14.95,08/29/21 12:03,"390 Pine St, San Francisco, CA, 94016"
113,98084,Apple Airpods Headphones,1,150,08/16/21 10:26,"383 Lakeview St, New York City, NY, 10001"
114,98118,Apple Airpods Headphones,1,150,08/20/21 19:55,"493 Main St, Los Angeles, CA, 90001"
115,98147,Lightning Charging Cable,1,14.95,08/05/21 21:22,"784 Willow St, Atlanta, GA, 30301"
116,98160,Wired Headphones,1,11.99,08/22/21 13:09,"248 Center St, San Francisco, CA, 94016"
117,98185,USB-C Charging Cable,1,11.95,08/13/21 08:50,"355 South St, Los Angeles, CA, 90001"
118,98200,Lightning Charging Cable,1,14.95,08/17/21 08:55,"760 West St, New York City, NY, 10001"
119,98279,Wired Headphones,1,11.99,08/27/21 17:22,"788 Highland St, Los Angeles, CA, 90001"
120,98292,Lightning Charging Cable,1,14.95,08/19/21 10:39,"532 Ridge St, San Francisco, CA, 94016"
121,98292,Apple Airpods Headphones,1,150,08/19/21 10:39,"532 Ridge St, San Francisco, CA, 94016"
122,98306,USB-C Charging Cable,2,11.95,08/07/21 18:22,"787 Wilson St, Los Angeles, CA, 90001"
123,98309,Lightning Charging Cable,1,14.95,08/02/21 11:14,"957 Chestnut St, Dallas, TX, 75001"
124,98336,USB-C Charging Cable,1,11.95,08/25/21 14:45,"344 12th St, San Francisco, CA, 94016"
125,98423,Wired Headphones,1,11.99,08/18/21 02:39,"715 2nd St, New York City, NY, 10001"
126,98459,Wired Headphones,1,11.99,08/29/21 14:26,"278 Jackson St, San Francisco, CA, 94016"
127,98507,Lightning Charging Cable,1,14.95,08/31/21 20:47,"34 9th St, San Francisco, CA, 94016"
128,98507,Wired Headphones,1,11.99,08/31/21 20:47,"34 9th St, San Francisco, CA, 94016"
129,98559,Wired Headphones,1,11.99,08/13/21 21:45,"876 2nd St, Boston, MA, 02215"
130,98562,USB-C Charging Cable,1,11.95,08/21/21 12:51,"717 North St, Seattle, WA, 98101"
131,98588,USB-C Charging Cable,1,11.95,08/15/21 09:03,"906 River St, Seattle, WA, 98101"
132,98609,Lightning Charging Cable,1,14.95,08/12/21 21:53,"209 Maple St, Los Angeles, CA, 90001"
133,98611,USB-C Charging Cable,1,11.95,08/02/21 02:14,"458 2nd St, San Francisco, CA, 94016"
134,98620,20in Monitor,1,109.99,08/13/21 13:36,"301 North St, Seattle, WA, 98101"
135,98638,Lightning Charging Cable,1,14.95,08/02/21 16:02,"527 4th St, Seattle, WA, 98101"
136,98713,Wired Headphones,1,11.99,08/23/21 23:04,"168 Forest St, New York City, NY, 10001"
137,98794,USB-C Charging Cable,1,11.95,08/25/21 03:02,"810 Ridge St, Los Angeles, CA, 90001"
138,98809,Wired Headphones,1,11.99,08/31/21 09:08,"583 4th St, Portland, ME, 04101"
139,98815,USB-C Charging Cable,1,11.95,08/28/21 19:08,"27 2nd St, Portland, OR, 97035"
140,98898,USB-C Charging Cable,1,11.95,08/25/21 18:41,"358 Lincoln St, Atlanta, GA, 30301"
141,98954,Lightning Charging Cable,1,14.95,08/03/21 21:54,"716 4th St, Atlanta, GA, 30301"
142,99024,USB-C Charging Cable,1,11.95,08/25/21 19:05,"765 6th St, Atlanta, GA, 30301"
143,99108,USB-C Charging Cable,1,11.95,08/15/21 17:55,"169 West St, Portland, OR, 97035"
144,99150,Apple Airpods Headphones,1,150,08/11/21 16:07,"857 Adams St, Dallas, TX, 75001"
145,99164,Wired Headphones,1,11.99,08/31/21 05:51,"177 Elm St, Austin, TX, 73301"
146,99178,USB-C Charging Cable,1,11.95,08/19/21 23:40,"804 Jefferson St, Seattle, WA, 98101"
147,99186,Wired Headphones,1,11.99,08/14/21 14:19,"172 Sunset St, San Francisco, CA, 94016"
148,99202,USB-C Charging Cable,1,11.95,08/01/21 18:27,"499 1st St, Dallas, TX, 75001"
149,99203,Lightning Charging Cable,1,14.95,08/08/21 17:10,"840 River St, Seattle, WA, 98101"
150,99207,Apple Airpods Headphones,1,150,08/02/21 18:05,"994 Lincoln St, Boston, MA, 02215"
151,99239,Lightning Charging Cable,1,14.95,08/23/21 00:04,"807 Church St, San Francisco, CA, 94016"
152,99244,Wired Headphones,1,11.99,08/24/21 01:33,"178 Chestnut St, Los Angeles, CA, 90001"
153,99266,Bose SoundSport Headphones,1,99.99,08/06/21 17:43,"191 Cedar St, Atlanta, GA, 30301"
154,99285,USB-C Charging Cable,1,11.95,08/08/21 14:05,"748 11th St, Los Angeles, CA, 90001"
155,99361,Wired Headphones,2,11.99,08/13/21 16:44,"250 6th St, Seattle, WA, 98101"
156,99436,USB-C Charging Cable,1,11.95,08/29/21 08:59,"449 Washington St, New York City, NY, 10001"
157,99477,USB-C Charging Cable,1,11.95,08/14/21 07:53,"377 Adams St, San Francisco, CA, 94016"
158,99632,USB-C Charging Cable,1,11.95,08/03/21 20:20,"586 Walnut St, Boston, MA, 02215"
159,99690,Wired Headphones,1,11.99,08/17/21 22:50,"1 Walnut St, Los Angeles, CA, 90001"
160,99722,Wired Headphones,1,11.99,08/26/21 11:32,"57 Elm St, Los Angeles, CA, 90001"
161,99774,USB-C Charging Cable,1,11.95,08/12/21 17:32,"43 North St, Portland, ME, 04101"
162,99841,Lightning Charging Cable,1,14.95,08/06/21 11:26,"846 River St, Portland, OR, 97035"
163,99945,Lightning Charging Cable,1,14.95,08/09/21 20:18,"686 1st St, Dallas, TX, 75001"
164,100056,Lightning Charging Cable,1,14.95,08/15/21 17:54,"881 Park St, Los Angeles, CA, 90001"
165,100146,USB-C Charging Cable,1,11.95,08/31/21 07:26,"42 Jackson St, Boston, MA, 02215"
166,100220,Wired Headphones,1,11.99,08/20/21 18:29,"48 Walnut St, San Francisco, CA, 94016"
167,100225,USB-C Charging Cable,2,11.95,08/23/21 10:57,"748 Park St, Dallas, TX, 75001"
168,100246,Wired Headphones,1,11.99,08/02/21 11:39,"827 Maple St, San Francisco, CA, 94016"
169,100288,USB-C Charging Cable,2,11.95,08/05/21 14:03,"912 Church St, San Francisco, CA, 94016"
170,100294,Apple Airpods Headphones,1,150,08/18/21 21:59,"969 12th St, Dallas, TX, 75001"
171,100330,USB-C Charging Cable,1,11.95,08/28/21 10:14,"234 North St, Atlanta, GA, 30301"
172,100341,USB-C Charging Cable,2,11.95,08/08/21 17:51,"267 South St, Portland, OR, 97035"
173,100366,AAA Batteries (4-pack),1,2.99,08/17/21 09:47,"50 Lake St, Los Angeles, CA, 90001"
174,100376,Wired Headphones,1,11.99,08/16/21 07:12,"671 Wilson St, San Francisco, CA, 94016"
175,100434,USB-C Charging Cable,1,11.95,08/25/21 01:29,"898 Wilson St, San Francisco, CA, 94016"
176,100439,Lightning Charging Cable,1,14.95,08/12/21 09:58,"887 Madison St, New York City, NY, 10001"
177,100468,Wired Headphones,1,11.99,08/27/21 09:36,"365 Jefferson St, New York City, NY, 10001"
178,100494,USB-C Charging Cable,1,11.95,09/01/21 00:25,"844 Meadow St, San Francisco, CA, 94016"
179,100494,Wired Headphones,1,11.99,09/01/21 00:25,"844 Meadow St, San Francisco, CA, 94016"
180,100499,Wired Headphones,1,11.99,08/14/21 14:20,"834 Spruce St, New York City, NY, 10001"
181,100571,Wired Headphones,1,11.99,08/30/21 09:55,"212 Chestnut St, Atlanta, GA, 30301"
182,100587,USB-C Charging Cable,2,11.95,08/23/21 08:03,"539 Johnson St, San Francisco, CA, 94016"
183,100605,Apple Airpods Headphones,1,150,08/22/21 14:04,"565 Jefferson St, New York City, NY, 10001"
184,100647,Wired Headphones,1,11.99,08/30/21 21:25,"44 Main St, San Francisco, CA, 94016"
185,100701,AA Batteries (4-pack),1,3.84,08/02/21 00:03,"34 Pine St, Atlanta, GA, 30301"
