,Order ID,Products,Quantity Ordered,Price Each,Ordered Date,Purchase Address
38,148027,USB-C Charging Cable,1,11.95,12/13/21 22:37,"160 12th St, Atlanta, GA, 30301"
39,148029,Wired Headphones,1,11.99,12/01/21 19:22,"469 Spruce St, Seattle, WA, 98101"
40,148036,Lightning Charging Cable,1,14.95,12/07/21 12:54,"600 12th St, Boston, MA, 02215"
41,148087,Wired Headphones,1,11.99,12/26/21 20:22,"545 10th St, Los Angeles, CA, 90001"
42,148090,USB-C Charging Cable,1,11.95,12/09/21 12:58,"830 Wilson St, San Francisco, CA, 94016"
43,148104,Wired Headphones,1,11.99,12/07/21 19:05,"934 1st St, San Francisco, CA, 94016"
44,148122,Wired Headphones,1,11.99,12/03/21 21:42,"480 Center St, Boston, MA, 02215"
45,148133,Lightning Charging Cable,1,14.95,12/03/21 13:59,"222 Madison St, San Francisco, CA, 94016"
46,148235,Lightning Charging Cable,1,14.95,12/01/21 11:09,"402 Spruce St, Boston, MA, 02215"
47,148244,Lightning Charging Cable,1,14.95,12/08/21 17:39,"834 9th St, Los Angeles, CA, 90001"
48,148260,Lightning Charging Cable,1,14.95,12/09/21 23:16,"557 Park St, Atlanta, GA, 30301"
49,148308,Lightning Charging Cable,1,14.95,12/12/21 19:29,"416 Lake St, San Francisco, CA, 94016"
50,148308,Apple Airpods Headphones,1,150,12/12/21 19:29,"416 Lake St, San Francisco, CA, 94016"
51,148383,USB-C Charging Cable,1,11.95,12/11/21 11:14,"270 Jefferson St, Portland, ME, 04101"
52,148402,Lightning Charging Cable,1,14.95,12/05/21 17:52,"898 Cherry St, San Francisco, CA, 94016"
53,148585,Bose SoundSport Headphones,1,99.99,12/15/21 20:42,"406 14th St, San Francisco, CA, 94016"
54,148594,USB-C Charging Cable,1,11.95,12/29/21 21:21,"909 Cedar St, Portland, OR, 97035"
55,148594,Macbook Pro Laptop,1,1700,12/29/21 21:21,"909 Cedar St, Portland, OR, 97035"
56,148600,Wired Headphones,1,11.99,12/11/21 23:43,"572 9th St, San Francisco, CA, 94016"
57,148661,Lightning Charging Cable,2,14.95,12/03/21 07:32,"81 Wilson St, Los Angeles, CA, 90001"
58,148683,Wired Headphones,1,11.99,12/24/21 20:59,"441 Forest St, San Francisco, CA, 94016"
59,148684,Wired Headphones,1,11.99,12/11/21 21:12,"806 Cherry St, Portland, OR, 97035"
60,148805,Apple Airpods Headphones,1,150,12/28/21 19:59,"899 Chestnut St, Boston, MA, 02215"
61,148842,USB-C Charging Cable,1,11.95,12/30/21 00:50,"73 2nd St, Los Angeles, CA, 90001"
62,148917,Bose SoundSport Headphones,2,99.99,12/15/21 17:16,"75 Hickory St, New York City, NY, 10001"
63,149007,USB-C Charging Cable,1,11.95,12/25/21 16:46,"768 Lake St, Los Angeles, CA, 90001"
64,149091,Apple Airpods Headphones,1,150,12/18/21 01:55,"100 Walnut St, Boston, MA, 02215"
65,149120,Wired Headphones,1,11.99,12/29/21 21:41,"189 Lake St, Dallas, TX, 75001"
66,149131,Apple Airpods Headphones,1,150,12/01/21 11:01,"262 4th St, San Francisco, CA, 94016"
67,149142,Wired Headphones,2,11.99,12/05/21 19:41,"901 Sunset St, New York City, NY, 10001"
68,149222,USB-C Charging Cable,1,11.95,12/21/21 21:01,"115 Washington St, San Francisco, CA, 94016"
69,149246,Apple Airpods Headphones,1,150,12/05/21 18:28,"528 13th St, Atlanta, GA, 30301"
70,149334,Lightning Charging Cable,1,14.95,12/31/21 13:26,"897 Highland St, Seattle, WA, 98101"
71,149368,Bose SoundSport Headphones,1,99.99,12/06/21 08:34,"76 River St, San Francisco, CA, 94016"
72,149390,Lightning Charging Cable,1,14.95,12/30/21 17:50,"47 8th St, Boston, MA, 02215"
73,,,,,,
74,149412,Bose SoundSport Headphones,1,99.99,12/29/21 13:28,"692 Jefferson St, San Francisco, CA, 94016"
75,149514,Lightning Charging Cable,1,14.95,12/03/21 09:00,"487 Pine St, Los Angeles, CA, 90001"
76,149553,USB-C Charging Cable,1,11.95,12/30/21 20:06,"274 Church St, Austin, TX, 73301"
77,149559,Wired Headphones,1,11.99,12/25/21 17:23,"846 North St, San Francisco, CA, 94016"
78,149680,USB-C Charging Cable,1,11.95,12/13/21 11:02,"583 Jefferson St, Austin, TX, 73301"
79,149757,USB-C Charging Cable,1,11.95,12/03/21 12:45,"626 West St, Dallas, TX, 75001"
80,149801,USB-C Charging Cable,1,11.95,12/30/21 11:48,"764 River St, Seattle, WA, 98101"
81,149801,Bose SoundSport Headphones,1,99.99,12/30/21 11:48,"764 River St, Seattle, WA, 98101"
82,149923,Wired Headphones,1,11.99,12/24/21 00:47,"418 6th St, Portland, ME, 04101"
83,149956,Wired Headphones,1,11.99,12/12/21 09:20,"985 South St, Portland, OR, 97035"
84,149973,USB-C Charging Cable,1,11.95,12/19/21 18:45,"677 5th St, San Francisco, CA, 94016"
85,149978,USB-C Charging Cable,1,11.95,12/30/21 10:16,"580 Center St, Portland, OR, 97035"
86,150066,Lightning Charging Cable,1,14.95,12/18/21 14:41,"833 7th St, Portland, OR, 97035"
87,150102,USB-C Charging Cable,1,11.95,12/11/21 11:13,"739 5th St, Los Angeles, CA, 90001"
88,150161,Apple Airpods Headphones,1,150,12/17/21 08:43,"937 11th St, Atlanta, GA, 30301"
89,150258,Bose SoundSport Headphones,1,99.99,12/17/21 23:32,"207 5th St, Portland, OR, 97035"
90,150283,AA Batteries (4-pack),1,3.84,12/09/21 20:55,"954 Spruce St, Atlanta, GA, 30301"
91,150293,USB-C Charging Cable,1,11.95,12/14/21 16:47,"123 13th St, Seattle, WA, 98101"
92,150433,USB-C Charging Cable,1,11.95,12/23/21 21:57,"789 5th St, San Francisco, CA, 94016"
93,150461,Lightning Charging Cable,1,14.95,12/18/21 18:53,"427 6th St, New York City, NY, 10001"
94,150461,Wired Headphones,1,11.99,12/18/21 18:53,"427 6th St, New York City, NY, 10001"
95,150465,USB-C Charging Cable,1,11.95,12/16/21 14:41,"27 Jackson St, Dallas, TX, 75001"
96,150492,USB-C Charging Cable,1,11.95,12/20/21 13:38,"638 8th St, Los Angeles, CA, 90001"
97,150494,Lightning Charging Cable,1,14.95,12/15/21 21:05,"859 Washington St, San Francisco, CA, 94016"
98,150518,USB-C Charging Cable,1,11.95,12/11/21 11:21,"760 6th St, New York City, NY, 10001"
99,150520,USB-C Charging Cable,1,11.95,12/03/21 16:40,"467 Cedar St, Portland, ME, 04101"
100,150583,Bose SoundSport Headphones,1,99.99,12/04/21 12:09,"23 1st St, Atlanta, GA, 30301"
101,150595,USB-C Charging Cable,1,11.95,12/20/21 16:32,"898 Chestnut St, Los Angeles, CA, 90001"
102,150680,USB-C Charging Cable,1,11.95,12/08/21 11:14,"626 Center St, New York City, NY, 10001"
103,150692,USB-C Charging Cable,1,11.95,12/05/21 15:54,"596 7th St, San Francisco, CA, 94016"
104,150716,USB-C Charging Cable,1,11.95,12/15/21 13:05,"937 2nd St, Los Angeles, CA, 90001"
105,150721,USB-C Charging Cable,1,11.95,12/09/21 14:24,"990 Pine St, New York City, NY, 10001"
106,150766,Bose SoundSport Headphones,1,99.99,12/17/21 13:01,"932 Spruce St, New York City, NY, 10001"
107,150790,Wired Headphones,1,11.99,12/19/21 16:27,"99 Center St, Dallas, TX, 75001"
108,150792,USB-C Charging Cable,1,11.95,12/15/21 11:44,"539 Willow St, San Francisco, CA, 94016"
109,150919,Lightning Charging Cable,1,14.95,12/22/21 12:17,"186 9th St, New York City, NY, 10001"
110,151098,USB-C Charging Cable,1,11.95,12/06/21 22:37,"241 12th St, San Francisco, CA, 94016"
111,151148,Wired Headphones,1,11.99,12/18/21 20:42,"141 Madison St, Los Angeles, CA, 90001"
112,151192,Wired Headphones,1,11.99,12/19/21 17:06,"542 Ridge St, San Francisco, CA, 94016"
113,151223,Bose SoundSport Headphones,1,99.99,12/12/21 12:52,"495 Highland St, San Francisco, CA, 94016"
114,151337,Wired Headphones,2,11.99,12/20/21 20:07,"728 Ridge St, Atlanta, GA, 30301"
115,151460,Bose SoundSport Headphones,1,99.99,12/05/21 18:54,"370 Jefferson St, Los Angeles, CA, 90001"
116,151609,Wired Headphones,1,11.99,12/24/21 10:23,"833 Lincoln St, San Francisco, CA, 94016"
117,151674,Apple Airpods Headphones,1,150,12/15/21 06:07,"384 West St, New York City, NY, 10001"
118,151676,Wired Headphones,1,11.99,12/16/21 17:08,"65 Madison St, New York City, NY, 10001"
119,151728,Lightning Charging Cable,1,14.95,12/26/21 11:00,"45 South St, Dallas, TX, 75001"
120,151751,Apple Airpods Headphones,1,150,12/07/21 11:50,"887 Spruce St, Dallas, TX, 75001"
121,151751,Wired Headphones,1,11.99,12/07/21 11:50,"887 Spruce St, Dallas, TX, 75001"
122,151763,USB-C Charging Cable,1,11.95,12/03/21 23:05,"527 Washington St, San Francisco, CA, 94016"
123,151763,Wired Headphones,1,11.99,12/03/21 23:05,"527 Washington St, San Francisco, CA, 94016"
124,151786,Wired Headphones,1,11.99,12/18/21 21:24,"522 Church St, Dallas, TX, 75001"
125,151909,Wired Headphones,1,11.99,12/10/21 17:28,"305 Cedar St, Atlanta, GA, 30301"
126,152101,USB-C Charging Cable,1,11.95,12/22/21 23:49,"362 Sunset St, Los Angeles, CA, 90001"
127,152141,Lightning Charging Cable,1,14.95,12/21/21 19:08,"801 Forest St, Portland, OR, 97035"
128,152157,Lightning Charging Cable,1,14.95,12/09/21 11:52,"381 Lake St, Seattle, WA, 98101"
129,152222,USB-C Charging Cable,1,11.95,12/27/21 13:09,"901 8th St, Boston, MA, 02215"
130,152237,Lightning Charging Cable,1,14.95,12/14/21 22:17,"449 Adams St, San Francisco, CA, 94016"
131,152237,Apple Airpods Headphones,1,150,12/14/21 22:17,"449 Adams St, San Francisco, CA, 94016"
132,152289,USB-C Charging Cable,1,11.95,12/03/21 18:01,"147 North St, New York City, NY, 10001"
133,152374,Wired Headphones,1,11.99,12/13/21 19:03,"821 Jefferson St, Portland, OR, 97035"
134,152409,USB-C Charging Cable,1,11.95,12/05/21 17:16,"798 Elm St, Boston, MA, 02215"
135,152566,Wired Headphones,1,11.99,12/11/21 11:03,"534 Ridge St, Dallas, TX, 75001"
136,152615,Lightning Charging Cable,1,14.95,12/16/21 13:21,"325 Center St, New York City, NY, 10001"
137,152626,Lightning Charging Cable,1,14.95,12/03/21 17:42,"358 Maple St, Atlanta, GA, 30301"
138,152656,Lightning Charging Cable,1,14.95,12/02/21 17:11,"216 Chestnut St, San Francisco, CA, 94016"
139,152681,USB-C Charging Cable,2,11.95,12/24/21 11:53,"872 North St, Atlanta, GA, 30301"
140,152691,USB-C Charging Cable,1,11.95,12/20/21 19:40,"294 4th St, Boston, MA, 02215"
141,152715,Wired Headphones,1,11.99,12/23/21 07:44,"815 West St, New York City, NY, 10001"
142,152729,USB-C Charging Cable,1,11.95,12/13/21 13:55,"791 13th St, Austin, TX, 73301"
143,152768,Lightning Charging Cable,1,14.95,12/19/21 23:06,"515 West St, Los Angeles, CA, 90001"
144,152773,Wired Headphones,1,11.99,12/15/21 13:31,"205 Hickory St, New York City, NY, 10001"
145,152884,Apple Airpods Headphones,1,150,12/29/21 20:50,"38 Main St, Boston, MA, 02215"
146,152884,Wired Headphones,1,11.99,12/29/21 20:50,"38 Main St, Boston, MA, 02215"
147,152984,Bose SoundSport Headphones,1,99.99,12/05/21 14:17,"988 Walnut St, San Francisco, CA, 94016"
148,153015,Bose SoundSport Headphones,1,99.99,12/15/21 19:23,"147 13th St, Seattle, WA, 98101"
149,153153,USB-C Charging Cable,2,11.95,12/01/21 12:58,"924 Willow St, Portland, OR, 97035"
150,153172,Lightning Charging Cable,1,14.95,12/13/21 12:10,"707 7th St, San Francisco, CA, 94016"
151,153172,Apple Airpods Headphones,1,150,12/13/21 12:10,"707 7th St, San Francisco, CA, 94016"
152,153227,USB-C Charging Cable,1,11.95,12/17/21 07:33,"7 Lincoln St, San Francisco, CA, 94016"
153,153250,USB-C Charging Cable,1,11.95,12/17/21 09:50,"260 Adams St, Boston, MA, 02215"
154,153340,USB-C Charging Cable,1,11.95,12/14/21 12:29,"362 Walnut St, Dallas, TX, 75001"
155,153358,USB-C Charging Cable,1,11.95,12/07/21 23:59,"36 West St, New York City, NY, 10001"
156,153358,Lightning Charging Cable,1,14.95,12/07/21 23:59,"36 West St, New York City, NY, 10001"
157,153366,USB-C Charging Cable,1,11.95,01/01/22 01:19,"777 Jefferson St, San Francisco, CA, 94016"
158,153366,Wired Headphones,2,11.99,01/01/22 01:19,"777 Jefferson St, San Francisco, CA, 94016"
159,153492,Lightning Charging Cable,1,14.95,12/24/21 10:35,"545 Willow St, Portland, ME, 04101"
160,153523,Wired Headphones,1,11.99,12/23/21 22:29,"496 Walnut St, Seattle, WA, 98101"
161,153618,Lightning Charging Cable,1,14.95,12/05/21 17:42,"89 Center St, San Francisco, CA, 94016"
162,153618,Wired Headphones,1,11.99,12/05/21 17:42,"89 Center St, San Francisco, CA, 94016"
163,153681,Lightning Charging Cable,1,14.95,12/16/21 00:54,"243 Highland St, San Francisco, CA, 94016"
164,153712,Wired Headphones,1,11.99,12/04/21 23:23,"710 Maple St, Boston, MA, 02215"
165,153717,USB-C Charging Cable,1,11.95,12/23/21 22:22,"794 Lakeview St, San Francisco, CA, 94016"
166,153749,Lightning Charging Cable,1,14.95,12/31/21 19:48,"107 North St, Boston, MA, 02215"
167,153773,Lightning Charging Cable,1,14.95,12/13/21 23:43,"293 7th St, Atlanta, GA, 30301"
168,153796,USB-C Charging Cable,1,11.95,12/07/21 22:11,"524 Adams St, Los Angeles, CA, 90001"
169,153930,Apple Airpods Headphones,1,150,12/04/21 08:28,"985 8th St, Seattle, WA, 98101"
170,154048,Lightning Charging Cable,1,14.95,12/09/21 00:18,"266 River St, Dallas, TX, 75001"
171,154057,USB-C Charging Cable,1,11.95,12/06/21 10:32,"648 Lakeview St, Los Angeles, CA, 90001"
172,154103,USB-C Charging Cable,1,11.95,12/20/21 19:22,"127 Forest St, San Francisco, CA, 94016"
173,154106,Wired Headphones,1,11.99,12/08/21 19:40,"28 Wilson St, Seattle, WA, 98101"
174,154132,Wired Headphones,1,11.99,12/18/21 21:49,"977 6th St, Los Angeles, CA, 90001"
175,154162,USB-C Charging Cable,1,11.95,12/30/21 11:03,"755 11th St, Atlanta, GA, 30301"
176,154213,USB-C Charging Cable,1,11.95,12/31/21 20:09,"899 Park St, New York City, NY, 10001"
177,154273,Lightning Charging Cable,1,14.95,12/27/21 19:28,"680 12th St, Seattle, WA, 98101"
178,154295,Lightning Charging Cable,1,14.95,12/14/21 09:40,"392 Park St, San Francisco, CA, 94016"
179,154364,Wired Headphones,1,11.99,12/11/21 14:16,"117 Hickory St, Boston, MA, 02215"
180,154427,Wired Headphones,1,11.99,12/25/21 12:46,"397 Meadow St, New York City, NY, 10001"
181,154428,USB-C Charging Cable,1,11.95,12/25/21 17:31,"802 South St, New York City, NY, 10001"
182,154450,Lightning Charging Cable,1,14.95,12/22/21 21:32,"77 Hill St, Seattle, WA, 98101"
183,154483,USB-C Charging Cable,1,11.95,12/20/21 11:19,"670 Main St, San Francisco, CA, 94016"
184,154500,USB-C Charging Cable,1,11.95,12/12/21 13:14,"368 5th St, Los Angeles, CA, 90001"
185,154537,USB-C Charging Cable,1,11.95,12/08/21 18:21,"559 Lincoln St, San Francisco, CA, 94016"
186,154546,Wired Headphones,1,11.99,12/21/21 11:57,"36 9th St, Boston, MA, 02215"
187,154550,Lightning Charging Cable,1,14.95,12/29/21 18:43,"965 6th St, San Francisco, CA, 94016"
188,154670,USB-C Charging Cable,1,11.95,12/21/21 08:55,"711 Lakeview St, Dallas, TX, 75001"
189,154710,Wired Headphones,1,11.99,12/05/21 16:02,"214 Hickory St, Seattle, WA, 98101"
190,154741,USB-C Charging Cable,1,11.95,12/15/21 14:23,"272 14th St, New York City, NY, 10001"
191,154770,USB-C Charging Cable,1,11.95,12/29/21 13:15,"634 Ridge St, San Francisco, CA, 94016"
192,154796,Wired Headphones,1,11.99,12/25/21 11:32,"304 Cedar St, San Francisco, CA, 94016"
193,154801,Bose SoundSport Headphones,1,99.99,12/03/21 21:05,"289 Washington St, San Francisco, CA, 94016"
194,154820,Apple Airpods Headphones,1,150,12/26/21 17:31,"154 Pine St, Seattle, WA, 98101"
195,154881,USB-C Charging Cable,1,11.95,12/28/21 17:31,"451 Hill St, San Francisco, CA, 94016"
196,154890,Lightning Charging Cable,1,14.95,12/26/21 20:46,"100 11th St, Atlanta, GA, 30301"
197,154949,Wired Headphones,1,11.99,12/16/21 18:52,"422 8th St, Atlanta, GA, 30301"
198,154953,USB-C Charging Cable,1,11.95,12/30/21 18:38,"62 7th St, Seattle, WA, 98101"
199,154989,USB-C Charging Cable,1,11.95,12/12/21 13:14,"915 Johnson St, Los Angeles, CA, 90001"
200,155034,Lightning Charging Cable,2,14.95,12/20/21 12:24,"509 Cedar St, Los Angeles, CA, 90001"
201,155034,Wired Headphones,1,11.99,12/20/21 12:24,"509 Cedar St, Los Angeles, CA, 90001"
202,155219,Lightning Charging Cable,1,14.95,12/17/21 14:33,"596 9th St, Dallas, TX, 75001"
203,155323,Wired Headphones,1,11.99,12/18/21 21:15,"771 Park St, Los Angeles, CA, 90001"
204,155342,Wired Headphones,1,11.99,12/02/21 00:16,"438 Hill St, Seattle, WA, 98101"
205,155403,Lightning Charging Cable,2,14.95,12/06/21 18:24,"253 West St, New York City, NY, 10001"
206,155540,USB-C Charging Cable,1,11.95,12/07/21 19:06,"498 Forest St, New York City, NY, 10001"
207,155576,USB-C Charging Cable,1,11.95,12/26/21 13:20,"481 Dogwood St, Atlanta, GA, 30301"
208,155588,USB-C Charging Cable,1,11.95,12/27/21 16:51,"141 Meadow St, San Francisco, CA, 94016"
209,155598,Apple Airpods Headphones,1,150,12/12/21 07:31,"102 Hill St, Boston, MA, 02215"
210,155598,Wired Headphones,1,11.99,12/12/21 07:31,"102 Hill St, Boston, MA, 02215"
211,155628,Lightning Charging Cable,1,14.95,12/30/21 11:17,"845 Chestnut St, San Francisco, CA, 94016"
212,155658,USB-C Charging Cable,1,11.95,12/05/21 19:29,"587 Wilson St, San Francisco, CA, 94016"
213,155750,USB-C Charging Cable,1,11.95,12/28/21 19:04,"303 12th St, San Francisco, CA, 94016"
214,155789,Apple Airpods Headphones,1,150,12/19/21 09:33,"489 Dogwood St, Atlanta, GA, 30301"
215,155794,USB-C Charging Cable,1,11.95,12/30/21 12:39,"847 Adams St, New York City, NY, 10001"
216,155808,Lightning Charging Cable,2,14.95,12/06/21 10:04,"203 Willow St, Austin, TX, 73301"
217,155816,Apple Airpods Headphones,1,150,12/06/21 12:52,"899 Walnut St, Los Angeles, CA, 90001"
218,155848,AA Batteries (4-pack),1,3.84,12/14/21 23:39,"171 4th St, Boston, MA, 02215"
219,155852,USB-C Charging Cable,1,11.95,12/22/21 22:24,"287 Chestnut St, Austin, TX, 73301"
220,155853,Wired Headphones,1,11.99,12/17/21 20:44,"433 Cedar St, San Francisco, CA, 94016"
221,155874,Wired Headphones,1,11.99,12/13/21 12:26,"153 Church St, Portland, OR, 97035"
222,155944,USB-C Charging Cable,1,11.95,12/09/21 14:49,"871 Lincoln St, San Francisco, CA, 94016"
223,155974,Lightning Charging Cable,1,14.95,12/17/21 16:51,"807 Church St, Austin, TX, 73301"
224,156024,USB-C Charging Cable,1,11.95,12/02/21 23:28,"570 11th St, Seattle, WA, 98101"
225,156025,USB-C Charging Cable,1,11.95,12/24/21 14:22,"368 Johnson St, San Francisco, CA, 94016"
226,156025,Bose SoundSport Headphones,1,99.99,12/24/21 14:22,"368 Johnson St, San Francisco, CA, 94016"
227,156026,USB-C Charging Cable,1,11.95,12/19/21 16:37,"87 Madison St, San Francisco, CA, 94016"
228,156026,Wired Headphones,1,11.99,12/19/21 16:37,"87 Madison St, San Francisco, CA, 94016"
229,156042,USB-C Charging Cable,1,11.95,12/24/21 11:11,"626 5th St, Seattle, WA, 98101"
230,156176,Wired Headphones,1,11.99,12/22/21 17:21,"161 Pine St, Los Angeles, CA, 90001"
231,156275,Apple Airpods Headphones,1,150,12/08/21 07:33,"709 9th St, New York City, NY, 10001"
232,156332,Apple Airpods Headphones,1,150,12/18/21 21:00,"597 Center St, Portland, OR, 97035"
233,156382,USB-C Charging Cable,2,11.95,12/10/21 15:57,"143 14th St, Dallas, TX, 75001"
234,156458,Wired Headphones,1,11.99,12/26/21 09:18,"921 Maple St, New York City, NY, 10001"
235,156473,Lightning Charging Cable,1,14.95,12/05/21 20:28,"153 Adams St, San Francisco, CA, 94016"
236,156504,Wired Headphones,1,11.99,12/12/21 13:51,"356 Highland St, New York City, NY, 10001"
237,156573,Apple Airpods Headphones,1,150,12/22/21 07:54,"865 Pine St, Atlanta, GA, 30301"
238,156609,Apple Airpods Headphones,1,150,12/03/21 14:49,"899 Chestnut St, Los Angeles, CA, 90001"
239,156645,Lightning Charging Cable,1,14.95,12/23/21 20:49,"691 12th St, San Francisco, CA, 94016"
240,156724,Wired Headphones,1,11.99,12/25/21 16:17,"285 6th St, Atlanta, GA, 30301"
241,156770,Wired Headphones,1,11.99,12/10/21 19:45,"269 9th St, New York City, NY, 10001"
242,156825,Lightning Charging Cable,1,14.95,12/05/21 19:17,"970 13th St, Boston, MA, 02215"
243,156830,Wired Headphones,1,11.99,12/28/21 19:55,"436 Adams St, San Francisco, CA, 94016"
244,156858,Wired Headphones,1,11.99,12/22/21 14:55,"757 1st St, Portland, OR, 97035"
245,156896,USB-C Charging Cable,1,11.95,12/03/21 11:23,"757 Lincoln St, San Francisco, CA, 94016"
246,156923,Wired Headphones,1,11.99,12/31/21 11:59,"586 Walnut St, San Francisco, CA, 94016"
247,157014,Bose SoundSport Headphones,1,99.99,12/23/21 02:31,"515 Maple St, Dallas, TX, 75001"
248,157137,Wired Headphones,1,11.99,12/05/21 22:47,"600 Willow St, New York City, NY, 10001"
249,157171,Lightning Charging Cable,1,14.95,12/12/21 19:02,"850 Lincoln St, San Francisco, CA, 94016"
250,157189,Apple Airpods Headphones,1,150,12/28/21 21:34,"109 Cherry St, New York City, NY, 10001"
251,157267,USB-C Charging Cable,1,11.95,12/01/21 18:35,"736 6th St, San Francisco, CA, 94016"
252,157401,Wired Headphones,1,11.99,12/02/21 18:53,"213 Adams St, New York City, NY, 10001"
253,157488,USB-C Charging Cable,1,11.95,12/23/21 11:31,"435 Lakeview St, New York City, NY, 10001"
254,157513,AAA Batteries (4-pack),1,2.99,12/07/21 08:23,"465 Dogwood St, New York City, NY, 10001"
255,157534,USB-C Charging Cable,1,11.95,12/24/21 22:08,"838 Madison St, San Francisco, CA, 94016"
256,157534,Wired Headphones,1,11.99,12/24/21 22:08,"838 Madison St, San Francisco, CA, 94016"
257,157541,USB-C Charging Cable,1,11.95,12/04/21 23:12,"418 1st St, Los Angeles, CA, 90001"
258,157551,Apple Airpods Headphones,1,150,12/18/21 16:48,"470 11th St, Seattle, WA, 98101"
259,157598,USB-C Charging Cable,1,11.95,12/13/21 20:10,"460 Washington St, San Francisco, CA, 94016"
260,157640,Lightning Charging Cable,1,14.95,12/27/21 04:04,"860 South St, Atlanta, GA, 30301"
261,157640,Apple Airpods Headphones,1,150,12/27/21 04:04,"860 South St, Atlanta, GA, 30301"
262,157664,Apple Airpods Headphones,1,150,12/08/21 21:35,"695 Maple St, Austin, TX, 73301"
263,157702,Lightning Charging Cable,1,14.95,12/07/21 17:56,"50 9th St, Atlanta, GA, 30301"
264,157779,USB-C Charging Cable,1,11.95,12/14/21 12:17,"242 14th St, Los Angeles, CA, 90001"
265,157808,USB-C Charging Cable,1,11.95,12/11/21 15:44,"502 Church St, Los Angeles, CA, 90001"
266,157860,USB-C Charging Cable,1,11.95,12/04/21 22:28,"724 9th St, Atlanta, GA, 30301"
