,Order ID,Products,Quantity Ordered,Price Each,Ordered Date,Purchase Address
35,51858,Lightning Charging Cable,1,14.95,05/15/21 04:55,"899 Ridge St, Los Angeles, CA, 90001"
36,51896,Lightning Charging Cable,1,14.95,05/07/21 00:19,"713 8th St, San Francisco, CA, 94016"
37,51908,Wired Headphones,1,11.99,05/31/21 10:37,"793 Washington St, New York City, NY, 10001"
38,52078,Lightning Charging Cable,1,14.95,05/27/21 16:30,"628 Willow St, Los Angeles, CA, 90001"
39,52111,Lightning Charging Cable,1,14.95,05/13/21 15:02,"846 North St, Boston, MA, 02215"
40,52154,Lightning Charging Cable,1,14.95,05/13/21 10:46,"67 Elm St, San Francisco, CA, 94016"
41,52320,Wired Headphones,1,11.99,05/29/21 16:38,"30 Center St, Atlanta, GA, 30301"
42,52336,Apple Airpods Headphones,1,150.0,05/12/21 18:57,"518 Church St, Portland, OR, 97035"
43,52350,USB-C Charging Cable,1,11.95,05/12/21 22:01,"198 Adams St, Dallas, TX, 75001"
44,52372,Bose SoundSport Headphones,1,99.99,05/23/21 14:54,"844 Church St, Dallas, TX, 75001"
45,52381,USB-C Charging Cable,1,11.95,05/05/21 20:07,"802 Dogwood St, Boston, MA, 02215"
46,52402,Wired Headphones,1,11.99,05/10/21 17:14,"974 Madison St, Portland, OR, 97035"
47,52555,Bose SoundSport Headphones,1,99.99,05/05/21 08:04,"365 Maple St, New York City, NY, 10001"
48,52560,Wired Headphones,1,11.99,05/26/21 16:54,"662 13th St, Seattle, WA, 98101"
49,52612,Bose SoundSport Headphones,1,99.99,05/30/21 21:22,"157 Spruce St, New York City, NY, 10001"
50,52624,Apple Airpods Headphones,1,150.0,05/06/21 21:12,"719 Lincoln St, Los Angeles, CA, 90001"
51,52628,Lightning Charging Cable,1,14.95,05/01/21 12:43,"126 Madison St, San Francisco, CA, 94016"
52,52699,Lightning Charging Cable,1,14.95,05/15/21 21:41,"815 Sunset St, San Francisco, CA, 94016"
53,52699,Apple Airpods Headphones,1,150.0,05/15/21 21:41,"815 Sunset St, San Francisco, CA, 94016"
54,52705,Wired Headphones,1,11.99,05/24/21 10:07,"628 North St, New York City, NY, 10001"
55,52711,Wired Headphones,1,11.99,05/18/21 07:15,"864 2nd St, Atlanta, GA, 30301"
56,52728,USB-C Charging Cable,1,11.95,05/03/21 23:01,"788 Wilson St, Austin, TX, 73301"
57,52751,Wired Headphones,2,11.99,05/10/21 20:13,"743 1st St, Boston, MA, 02215"
58,52824,Apple Airpods Headphones,1,150.0,05/06/21 20:36,"662 Sunset St, San Francisco, CA, 94016"
59,52833,USB-C Charging Cable,3,11.95,05/22/21 20:13,"234 Maple St, San Francisco, CA, 94016"
60,52962,Wired Headphones,1,11.99,05/19/21 09:38,"129 Ridge St, San Francisco, CA, 94016"
61,52990,Lightning Charging Cable,1,14.95,05/29/21 08:13,"806 9th St, Atlanta, GA, 30301"
62,53040,Lightning Charging Cable,1,14.95,05/04/21 10:46,"972 North St, Atlanta, GA, 30301"
63,53284,USB-C Charging Cable,1,11.95,05/13/21 20:57,"289 Hill St, Boston, MA, 02215"
64,53352,Wired Headphones,1,11.99,05/01/21 12:29,"143 Washington St, Boston, MA, 02215"
65,53358,Wired Headphones,1,11.99,05/10/21 16:25,"739 Jefferson St, New York City, NY, 10001"
66,53368,Wired Headphones,1,11.99,05/20/21 08:28,"408 Park St, Boston, MA, 02215"
67,53417,USB-C Charging Cable,1,11.95,05/11/21 03:58,"309 Spruce St, San Francisco, CA, 94016"
68,53460,USB-C Charging Cable,1,11.95,05/30/21 12:51,"37 Dogwood St, Austin, TX, 73301"
69,53495,Google Phone,1,600.0,05/16/21 20:21,"631 5th St, San Francisco, CA, 94016"
70,53505,USB-C Charging Cable,1,11.95,05/27/21 17:33,"806 Johnson St, San Francisco, CA, 94016"
71,53520,Apple Airpods Headphones,1,150.0,05/04/21 07:07,"913 Sunset St, Los Angeles, CA, 90001"
72,53523,Wired Headphones,1,11.99,05/05/21 13:45,"806 North St, Seattle, WA, 98101"
73,53639,Lightning Charging Cable,2,14.95,05/16/21 19:10,"823 10th St, Boston, MA, 02215"
74,53696,Lightning Charging Cable,1,14.95,05/27/21 08:11,"908 Highland St, Los Angeles, CA, 90001"
75,53705,Apple Airpods Headphones,1,150.0,05/04/21 10:18,"739 Sunset St, Portland, ME, 04101"
76,53718,Wired Headphones,1,11.99,05/01/21 15:36,"541 Ridge St, San Francisco, CA, 94016"
77,53803,USB-C Charging Cable,2,11.95,05/22/21 11:07,"5 Adams St, Los Angeles, CA, 90001"
78,53807,Apple Airpods Headphones,1,150.0,05/01/21 22:13,"576 West St, Seattle, WA, 98101"
79,53983,Lightning Charging Cable,1,14.95,05/01/21 10:33,"827 Dogwood St, San Francisco, CA, 94016"
80,54019,USB-C Charging Cable,1,11.95,05/24/21 11:50,"547 Meadow St, New York City, NY, 10001"
81,54019,Wired Headphones,1,11.99,05/24/21 11:50,"547 Meadow St, New York City, NY, 10001"
82,54026,USB-C Charging Cable,2,11.95,05/15/21 21:00,"189 Center St, Boston, MA, 02215"
83,54032,Wired Headphones,1,11.99,05/31/21 22:09,"795 10th St, San Francisco, CA, 94016"
84,54056,Apple Airpods Headphones,1,150.0,05/17/21 23:46,"371 8th St, New York City, NY, 10001"
85,54173,USB-C Charging Cable,1,11.95,05/14/21 19:39,"963 Meadow St, Seattle, WA, 98101"
86,54181,USB-C Charging Cable,2,11.95,05/27/21 19:53,"698 Meadow St, San Francisco, CA, 94016"
87,54236,Lightning Charging Cable,1,14.95,05/25/21 22:31,"214 Maple St, Boston, MA, 02215"
88,54240,Wired Headphones,1,11.99,05/02/21 21:36,"24 Ridge St, San Francisco, CA, 94016"
89,54307,USB-C Charging Cable,1,11.95,05/01/21 11:20,"669 9th St, Los Angeles, CA, 90001"
90,54317,Lightning Charging Cable,1,14.95,05/13/21 19:27,"885 Hickory St, Boston, MA, 02215"
91,54391,Wired Headphones,2,11.99,05/10/21 22:29,"202 Forest St, San Francisco, CA, 94016"
92,54447,USB-C Charging Cable,1,11.95,05/16/21 09:48,"259 Lakeview St, San Francisco, CA, 94016"
93,54448,Lightning Charging Cable,1,14.95,05/04/21 20:05,"200 West St, Dallas, TX, 75001"
94,54448,Apple Airpods Headphones,1,150.0,05/04/21 20:05,"200 West St, Dallas, TX, 75001"
95,54477,USB-C Charging Cable,1,11.95,05/05/21 09:28,"165 10th St, Los Angeles, CA, 90001"
96,54477,Bose SoundSport Headphones,1,99.99,05/05/21 09:28,"165 10th St, Los Angeles, CA, 90001"
97,54599,Bose SoundSport Headphones,1,99.99,05/23/21 22:37,"877 Washington St, San Francisco, CA, 94016"
98,54747,Wired Headphones,1,11.99,05/19/21 18:43,"256 7th St, San Francisco, CA, 94016"
99,54832,Wired Headphones,1,11.99,05/25/21 10:30,"810 Washington St, Boston, MA, 02215"
100,54833,USB-C Charging Cable,1,11.95,05/18/21 16:02,"853 Jefferson St, Portland, OR, 97035"
101,54839,Lightning Charging Cable,1,14.95,05/19/21 17:13,"300 12th St, Los Angeles, CA, 90001"
102,54851,Wired Headphones,1,11.99,05/29/21 11:00,"583 Madison St, San Francisco, CA, 94016"
103,54871,Lightning Charging Cable,1,14.95,05/10/21 10:27,"15 Johnson St, Los Angeles, CA, 90001"
104,54884,USB-C Charging Cable,1,11.95,05/22/21 17:54,"788 Lake St, San Francisco, CA, 94016"
105,54937,Wired Headphones,1,11.99,05/15/21 22:51,"184 Washington St, Los Angeles, CA, 90001"
106,54979,Lightning Charging Cable,1,14.95,05/25/21 18:35,"777 Park St, Los Angeles, CA, 90001"
107,55065,AAA Batteries (4-pack),2,2.99,05/22/21 06:51,"762 River St, Seattle, WA, 98101"
108,55153,Apple Airpods Headphones,1,150.0,05/18/21 22:45,"698 Ridge St, Atlanta, GA, 30301"
109,55201,USB-C Charging Cable,1,11.95,05/25/21 10:19,"352 Adams St, Seattle, WA, 98101"
110,55216,Wired Headphones,1,11.99,05/27/21 11:34,"138 12th St, Los Angeles, CA, 90001"
111,55283,Lightning Charging Cable,1,14.95,05/30/21 12:54,"102 Chestnut St, Portland, OR, 97035"
112,55301,Wired Headphones,1,11.99,05/29/21 14:57,"89 Walnut St, Dallas, TX, 75001"
113,55361,Wired Headphones,1,11.99,05/14/21 17:22,"754 Cherry St, Los Angeles, CA, 90001"
114,55381,USB-C Charging Cable,1,11.95,05/31/21 12:13,"553 Maple St, Boston, MA, 02215"
115,55447,Wired Headphones,1,11.99,05/23/21 21:32,"74 11th St, San Francisco, CA, 94016"
116,55484,Wired Headphones,2,11.99,05/05/21 16:54,"120 Maple St, New York City, NY, 10001"
117,55585,USB-C Charging Cable,1,11.95,05/02/21 13:45,"29 Highland St, Los Angeles, CA, 90001"
118,55754,USB-C Charging Cable,1,11.95,05/25/21 19:06,"290 Maple St, Seattle, WA, 98101"
119,,,,,,
120,55762,Lightning Charging Cable,1,14.95,05/08/21 00:38,"269 Dogwood St, San Francisco, CA, 94016"
121,55826,Lightning Charging Cable,1,14.95,05/30/21 19:50,"576 Center St, New York City, NY, 10001"
122,55860,USB-C Charging Cable,1,11.95,05/24/21 10:50,"596 Park St, San Francisco, CA, 94016"
123,55886,Wired Headphones,1,11.99,05/08/21 00:33,"807 Cedar St, Los Angeles, CA, 90001"
124,55926,Apple Airpods Headphones,1,150,05/01/21 16:00,"805 Park St, New York City, NY, 10001"
125,55926,Wired Headphones,1,11.99,05/01/21 16:00,"805 Park St, New York City, NY, 10001"
126,55943,USB-C Charging Cable,1,11.95,05/08/21 16:23,"576 North St, Atlanta, GA, 30301"
127,55943,Bose SoundSport Headphones,1,99.99,05/08/21 16:23,"576 North St, Atlanta, GA, 30301"
128,55943,Wired Headphones,1,11.99,05/08/21 16:23,"576 North St, Atlanta, GA, 30301"
129,55965,Wired Headphones,1,11.99,05/26/21 23:25,"642 Lakeview St, Los Angeles, CA, 90001"
130,56035,Wired Headphones,1,11.99,05/11/21 21:27,"710 Chestnut St, Dallas, TX, 75001"
131,56095,Wired Headphones,1,11.99,05/27/21 19:51,"633 Pine St, Dallas, TX, 75001"
132,56269,USB-C Charging Cable,1,11.95,05/10/21 18:13,"634 Spruce St, Los Angeles, CA, 90001"
133,56279,Lightning Charging Cable,1,14.95,05/02/21 19:06,"128 Sunset St, Boston, MA, 02215"
134,56386,Apple Airpods Headphones,1,150,05/08/21 22:13,"422 Sunset St, Seattle, WA, 98101"
135,56446,Lightning Charging Cable,1,14.95,05/31/21 21:19,"443 9th St, San Francisco, CA, 94016"
136,56460,USB-C Charging Cable,1,11.95,05/27/21 13:50,"825 7th St, Los Angeles, CA, 90001"
137,,,,,,
138,56502,Lightning Charging Cable,1,14.95,05/01/21 14:40,"420 Cherry St, Atlanta, GA, 30301"
139,56540,USB-C Charging Cable,2,11.95,05/17/21 08:11,"799 5th St, Atlanta, GA, 30301"
140,56571,USB-C Charging Cable,1,11.95,05/09/21 18:29,"563 6th St, San Francisco, CA, 94016"
141,56642,Wired Headphones,1,11.99,05/08/21 16:39,"512 Spruce St, Austin, TX, 73301"
142,56708,USB-C Charging Cable,2,11.95,05/15/21 15:50,"338 Center St, Portland, OR, 97035"
143,56708,20in Monitor,1,109.99,05/15/21 15:50,"338 Center St, Portland, OR, 97035"
144,56742,Apple Airpods Headphones,1,150,05/20/21 19:48,"557 Dogwood St, San Francisco, CA, 94016"
145,56789,Wired Headphones,1,11.99,05/17/21 17:31,"901 Walnut St, New York City, NY, 10001"
146,56791,USB-C Charging Cable,2,11.95,05/08/21 03:00,"784 Jefferson St, San Francisco, CA, 94016"
147,56852,27in FHD Monitor,1,149.99,05/05/21 22:18,"396 South St, Austin, TX, 73301"
148,56878,USB-C Charging Cable,1,11.95,05/17/21 10:00,"662 7th St, Dallas, TX, 75001"
149,56950,USB-C Charging Cable,1,11.95,05/04/21 14:50,"608 Lincoln St, San Francisco, CA, 94016"
150,56966,USB-C Charging Cable,1,11.95,05/14/21 11:20,"347 Jefferson St, Boston, MA, 02215"
151,56976,USB-C Charging Cable,1,11.95,05/10/21 15:04,"532 Wilson St, New York City, NY, 10001"
152,57002,Lightning Charging Cable,1,14.95,05/30/21 09:48,"558 West St, Los Angeles, CA, 90001"
153,57002,Wired Headphones,1,11.99,05/30/21 09:48,"558 West St, Los Angeles, CA, 90001"
154,57040,Wired Headphones,1,11.99,05/20/21 21:30,"614 Jackson St, Los Angeles, CA, 90001"
155,57166,Lightning Charging Cable,1,14.95,05/27/21 15:22,"185 Johnson St, San Francisco, CA, 94016"
156,57166,Apple Airpods Headphones,1,150,05/27/21 15:22,"185 Johnson St, San Francisco, CA, 94016"
157,57209,Bose SoundSport Headphones,1,99.99,05/01/21 23:20,"289 Pine St, Los Angeles, CA, 90001"
158,57209,Wired Headphones,1,11.99,05/01/21 23:20,"289 Pine St, Los Angeles, CA, 90001"
159,57308,Lightning Charging Cable,1,14.95,05/23/21 14:39,"82 Main St, Boston, MA, 02215"
160,57394,Bose SoundSport Headphones,1,99.99,05/26/21 09:59,"861 Spruce St, Seattle, WA, 98101"
161,57440,Apple Airpods Headphones,1,150,05/20/21 21:48,"657 Jackson St, San Francisco, CA, 94016"
162,57458,Wired Headphones,1,11.99,05/05/21 10:29,"487 10th St, Portland, OR, 97035"
163,57520,Bose SoundSport Headphones,1,99.99,05/26/21 19:31,"797 River St, Dallas, TX, 75001"
164,57541,USB-C Charging Cable,1,11.95,05/30/21 18:14,"979 9th St, Seattle, WA, 98101"
165,57585,Lightning Charging Cable,1,14.95,05/25/21 13:23,"573 Main St, San Francisco, CA, 94016"
166,57628,27in FHD Monitor,1,149.99,05/24/21 21:06,"304 Lincoln St, San Francisco, CA, 94016"
167,57633,Lightning Charging Cable,1,14.95,05/30/21 16:31,"307 13th St, Boston, MA, 02215"
168,57678,Apple Airpods Headphones,1,150,05/06/21 11:15,"6 Meadow St, Atlanta, GA, 30301"
169,57698,Bose SoundSport Headphones,1,99.99,05/26/21 08:00,"601 North St, New York City, NY, 10001"
170,57709,USB-C Charging Cable,1,11.95,05/16/21 19:01,"301 Maple St, Atlanta, GA, 30301"
171,57720,USB-C Charging Cable,1,11.95,05/18/21 08:09,"820 Hickory St, New York City, NY, 10001"
172,57732,Wired Headphones,1,11.99,05/20/21 07:14,"237 Lake St, Dallas, TX, 75001"
173,57751,Apple Airpods Headphones,1,150,05/14/21 21:55,"776 Jefferson St, Seattle, WA, 98101"
174,57769,USB-C Charging Cable,1,11.95,05/27/21 09:27,"650 Park St, Los Angeles, CA, 90001"
175,57798,USB-C Charging Cable,1,11.95,05/29/21 10:46,"384 Dogwood St, Dallas, TX, 75001"
176,57921,Vareebadd Phone,1,400,05/18/21 12:04,"976 8th St, Dallas, TX, 75001"
177,57958,USB-C Charging Cable,1,11.95,05/01/21 21:22,"485 Center St, Boston, MA, 02215"
178,58000,USB-C Charging Cable,1,11.95,05/22/21 08:45,"661 Meadow St, San Francisco, CA, 94016"
179,58075,USB-C Charging Cable,1,11.95,05/09/21 18:21,"436 8th St, Austin, TX, 73301"
180,58367,USB-C Charging Cable,1,11.95,05/18/21 09:12,"145 Elm St, San Francisco, CA, 94016"
181,58408,Lightning Charging Cable,1,14.95,05/20/21 13:38,"882 1st St, New York City, NY, 10001"
182,58454,Lightning Charging Cable,1,14.95,05/10/21 05:03,"371 Hickory St, Austin, TX, 73301"
183,58475,Wired Headphones,2,11.99,05/14/21 10:24,"885 North St, San Francisco, CA, 94016"
184,58737,Wired Headphones,1,11.99,05/24/21 22:20,"10 North St, San Francisco, CA, 94016"
185,58744,USB-C Charging Cable,1,11.95,05/05/21 12:54,"665 Johnson St, San Francisco, CA, 94016"
186,58759,USB-C Charging Cable,1,11.95,05/29/21 14:23,"717 Ridge St, New York City, NY, 10001"
187,58762,Bose SoundSport Headphones,1,99.99,05/24/21 20:30,"549 Walnut St, Los Angeles, CA, 90001"
188,58804,USB-C Charging Cable,1,11.95,05/18/21 07:10,"630 North St, Boston, MA, 02215"
189,58905,USB-C Charging Cable,1,11.95,05/09/21 00:59,"147 Forest St, New York City, NY, 10001"
190,58924,Bose SoundSport Headphones,1,99.99,05/30/21 16:15,"96 Lincoln St, Boston, MA, 02215"
191,58924,Wired Headphones,2,11.99,05/30/21 16:15,"96 Lincoln St, Boston, MA, 02215"
192,59020,Apple Airpods Headphones,1,150,05/01/21 16:09,"533 Lake St, San Francisco, CA, 94016"
193,59024,USB-C Charging Cable,1,11.95,05/10/21 15:27,"912 Pine St, Los Angeles, CA, 90001"
194,59241,Apple Airpods Headphones,1,150,05/19/21 11:42,"39 1st St, New York City, NY, 10001"
195,59245,USB-C Charging Cable,1,11.95,05/25/21 17:17,"523 Dogwood St, Los Angeles, CA, 90001"
196,59279,USB-C Charging Cable,1,11.95,05/18/21 17:30,"180 9th St, Dallas, TX, 75001"
197,59357,USB-C Charging Cable,1,11.95,05/26/21 09:01,"384 Cedar St, Los Angeles, CA, 90001"
198,59381,Lightning Charging Cable,1,14.95,05/24/21 15:10,"873 5th St, San Francisco, CA, 94016"
199,59381,Apple Airpods Headphones,1,150,05/24/21 15:10,"873 5th St, San Francisco, CA, 94016"
200,59460,USB-C Charging Cable,1,11.95,05/15/21 09:55,"173 River St, New York City, NY, 10001"
201,59471,Wired Headphones,1,11.99,05/06/21 16:57,"330 4th St, Atlanta, GA, 30301"
202,59502,Wired Headphones,1,11.99,05/31/21 12:07,"997 Johnson St, Los Angeles, CA, 90001"
203,59504,Lightning Charging Cable,1,14.95,05/01/21 12:12,"831 Pine St, Dallas, TX, 75001"
204,59504,Wired Headphones,1,11.99,05/01/21 12:12,"831 Pine St, Dallas, TX, 75001"
205,59591,Bose SoundSport Headphones,1,99.99,05/03/21 10:20,"594 Highland St, San Francisco, CA, 94016"
206,59597,Wired Headphones,1,11.99,05/10/21 11:06,"997 Adams St, San Francisco, CA, 94016"
207,59608,Apple Airpods Headphones,1,150,05/28/21 21:58,"798 West St, San Francisco, CA, 94016"
208,59647,USB-C Charging Cable,1,11.95,05/04/21 15:25,"6 Lakeview St, San Francisco, CA, 94016"
209,59659,USB-C Charging Cable,1,11.95,05/25/21 17:31,"684 2nd St, San Francisco, CA, 94016"
210,59680,Lightning Charging Cable,1,14.95,05/04/21 22:10,"850 North St, Boston, MA, 02215"
211,59763,Lightning Charging Cable,1,14.95,05/29/21 16:18,"488 Dogwood St, New York City, NY, 10001"
212,59763,Wired Headphones,1,11.99,05/29/21 16:18,"488 Dogwood St, New York City, NY, 10001"
213,59772,USB-C Charging Cable,1,11.95,05/01/21 23:50,"184 13th St, Atlanta, GA, 30301"
214,59910,USB-C Charging Cable,1,11.95,05/06/21 18:44,"71 Sunset St, Portland, OR, 97035"
215,59923,Lightning Charging Cable,1,14.95,05/18/21 10:15,"476 Adams St, Dallas, TX, 75001"
216,59984,USB-C Charging Cable,1,11.95,05/07/21 16:37,"395 Jefferson St, San Francisco, CA, 94016"
217,60051,USB-C Charging Cable,1,11.95,05/01/21 21:07,"133 7th St, San Francisco, CA, 94016"
218,60068,USB-C Charging Cable,1,11.95,05/25/21 19:11,"880 8th St, Dallas, TX, 75001"
219,60068,Bose SoundSport Headphones,1,99.99,05/25/21 19:11,"880 8th St, Dallas, TX, 75001"
220,60072,Wired Headphones,1,11.99,05/14/21 16:17,"836 West St, Los Angeles, CA, 90001"
221,60121,USB-C Charging Cable,1,11.95,05/27/21 16:12,"474 Church St, San Francisco, CA, 94016"
222,60123,USB-C Charging Cable,1,11.95,05/25/21 22:20,"440 4th St, San Francisco, CA, 94016"
223,60210,Lightning Charging Cable,1,14.95,05/12/21 19:46,"884 Chestnut St, San Francisco, CA, 94016"
224,60296,Apple Airpods Headphones,1,150,05/27/21 16:08,"128 4th St, Atlanta, GA, 30301"
225,60401,Lightning Charging Cable,2,14.95,05/28/21 16:00,"696 Wilson St, Los Angeles, CA, 90001"
226,60429,Bose SoundSport Headphones,1,99.99,05/07/21 00:33,"390 Elm St, Los Angeles, CA, 90001"
227,60499,USB-C Charging Cable,1,11.95,05/14/21 16:55,"719 Lakeview St, Austin, TX, 73301"
228,60499,Google Phone,1,600,05/14/21 16:55,"719 Lakeview St, Austin, TX, 73301"
229,60516,Lightning Charging Cable,1,14.95,05/13/21 00:51,"660 Cedar St, Los Angeles, CA, 90001"
230,60533,USB-C Charging Cable,1,11.95,05/12/21 23:27,"867 6th St, Boston, MA, 02215"
231,60533,Wired Headphones,1,11.99,05/12/21 23:27,"867 6th St, Boston, MA, 02215"
232,60580,Lightning Charging Cable,1,14.95,05/26/21 12:52,"258 Madison St, Boston, MA, 02215"
233,60580,Apple Airpods Headphones,1,150,05/26/21 12:52,"258 Madison St, Boston, MA, 02215"
234,60631,USB-C Charging Cable,1,11.95,05/09/21 22:12,"16 Meadow St, Portland, ME, 04101"
235,60634,USB-C Charging Cable,1,11.95,05/27/21 13:13,"4 4th St, Seattle, WA, 98101"
236,60767,Lightning Charging Cable,1,14.95,05/21/21 19:18,"654 Lake St, Atlanta, GA, 30301"
237,60806,Wired Headphones,1,11.99,05/07/21 14:20,"486 North St, San Francisco, CA, 94016"
238,60830,USB-C Charging Cable,1,11.95,05/28/21 12:37,"919 Forest St, Portland, ME, 04101"
239,60860,Lightning Charging Cable,1,14.95,05/11/21 20:04,"541 6th St, San Francisco, CA, 94016"
240,60986,USB-C Charging Cable,1,11.95,05/29/21 16:27,"709 River St, Portland, ME, 04101"
241,60990,Lightning Charging Cable,2,14.95,05/23/21 13:54,"394 Lakeview St, New York City, NY, 10001"
242,60990,Apple Airpods Headphones,1,150,05/23/21 13:54,"394 Lakeview St, New York City, NY, 10001"
243,60999,Wired Headphones,1,11.99,05/16/21 22:25,"205 Hill St, Atlanta, GA, 30301"
244,61044,Bose SoundSport Headphones,1,99.99,05/31/21 13:26,"816 Pine St, Boston, MA, 02215"
245,61060,USB-C Charging Cable,1,11.95,05/19/21 17:52,"909 Madison St, San Francisco, CA, 94016"
246,61231,Bose SoundSport Headphones,1,99.99,05/04/21 15:09,"736 Hill St, Atlanta, GA, 30301"
247,61241,USB-C Charging Cable,1,11.95,05/18/21 16:26,"440 Center St, Boston, MA, 02215"
248,61277,Wired Headphones,1,11.99,05/04/21 12:17,"569 Center St, San Francisco, CA, 94016"
249,61286,Bose SoundSport Headphones,1,99.99,05/20/21 11:29,"272 Sunset St, Los Angeles, CA, 90001"
250,61288,Apple Airpods Headphones,1,150,05/28/21 20:22,"651 5th St, San Francisco, CA, 94016"
251,61399,Wired Headphones,1,11.99,05/16/21 16:16,"911 8th St, New York City, NY, 10001"
252,61556,USB-C Charging Cable,1,11.95,05/15/21 13:39,"734 Washington St, Portland, OR, 97035"
253,61556,Wired Headphones,2,11.99,05/15/21 13:39,"734 Washington St, Portland, OR, 97035"
254,61556,34in Ultrawide Monitor,1,379.99,05/15/21 13:39,"734 Washington St, Portland, OR, 97035"
255,61587,USB-C Charging Cable,1,11.95,05/21/21 17:38,"170 Ridge St, Atlanta, GA, 30301"
256,61629,Wired Headphones,1,11.99,05/04/21 11:22,"776 Park St, Los Angeles, CA, 90001"
257,61632,Lightning Charging Cable,1,14.95,05/12/21 13:53,"69 5th St, Boston, MA, 02215"
258,61663,Wired Headphones,1,11.99,05/15/21 13:47,"295 Center St, San Francisco, CA, 94016"
259,61666,USB-C Charging Cable,1,11.95,05/01/21 11:58,"670 Madison St, Dallas, TX, 75001"
260,61782,USB-C Charging Cable,1,11.95,05/16/21 19:29,"169 5th St, Los Angeles, CA, 90001"
261,61785,Apple Airpods Headphones,1,150,05/20/21 09:59,"789 Walnut St, Boston, MA, 02215"
262,61785,Wired Headphones,1,11.99,05/20/21 09:59,"789 Walnut St, Boston, MA, 02215"
263,61793,Wired Headphones,1,11.99,05/07/21 19:22,"465 Forest St, San Francisco, CA, 94016"
264,61829,USB-C Charging Cable,1,11.95,05/19/21 18:29,"443 Ridge St, New York City, NY, 10001"
265,61829,Wired Headphones,1,11.99,05/19/21 18:29,"443 Ridge St, New York City, NY, 10001"
