,Order ID,Products,Quantity Ordered,Price Each,Ordered Date,Purchase Address
54,39900,Lightning Charging Cable,1,14.95,04/10/21 16:05,"960 2nd St, San Francisco, CA, 94016"
55,39900,Wired Headphones,1,11.99,04/10/21 16:05,"960 2nd St, San Francisco, CA, 94016"
56,39942,Apple Airpods Headphones,1,150,04/13/21 19:30,"95 Hill St, Los Angeles, CA, 90001"
57,40010,USB-C Charging Cable,1,11.95,04/01/21 21:14,"554 Willow St, Seattle, WA, 98101"
58,40015,Apple Airpods Headphones,1,150,04/23/21 14:33,"587 Wilson St, San Francisco, CA, 94016"
59,40264,Wired Headphones,1,11.99,04/20/21 07:44,"685 1st St, Dallas, TX, 75001"
60,40297,USB-C Charging Cable,1,11.95,04/26/21 20:23,"83 Johnson St, Los Angeles, CA, 90001"
61,40335,Lightning Charging Cable,2,14.95,04/27/21 19:07,"333 7th St, Austin, TX, 73301"
62,40394,Apple Airpods Headphones,1,150,04/24/21 10:57,"824 Center St, Portland, OR, 97035"
63,40433,USB-C Charging Cable,1,11.95,04/23/21 13:21,"31 River St, Portland, ME, 04101"
64,40440,USB-C Charging Cable,1,11.95,04/14/21 17:11,"917 Hickory St, Atlanta, GA, 30301"
65,40515,USB-C Charging Cable,1,11.95,04/18/21 18:15,"693 Lincoln St, Austin, TX, 73301"
66,40572,USB-C Charging Cable,1,11.95,04/11/21 08:58,"66 9th St, San Francisco, CA, 94016"
67,40579,Apple Airpods Headphones,1,150,04/12/21 12:05,"679 Lincoln St, Boston, MA, 02215"
68,40584,AAA Batteries (4-pack),2,2.99,04/12/21 12:50,"449 Dogwood St, New York City, NY, 10001"
69,40616,USB-C Charging Cable,1,11.95,04/07/21 00:12,"841 Main St, Dallas, TX, 75001"
70,40616,Bose SoundSport Headphones,1,99.99,04/07/21 00:12,"841 Main St, Dallas, TX, 75001"
71,40880,USB-C Charging Cable,1,11.95,04/10/21 09:47,"859 Highland St, Los Angeles, CA, 90001"
72,40935,USB-C Charging Cable,1,11.95,04/13/21 08:01,"649 North St, Dallas, TX, 75001"
73,41212,USB-C Charging Cable,1,11.95,04/28/21 20:06,"451 Madison St, Los Angeles, CA, 90001"
74,41219,USB-C Charging Cable,1,11.95,04/19/21 00:42,"462 Maple St, Los Angeles, CA, 90001"
75,41219,USB-C Charging Cable,1,11.95,04/19/21 00:42,"462 Maple St, Los Angeles, CA, 90001"
76,41245,Lightning Charging Cable,1,14.95,04/25/21 22:23,"552 Lake St, Los Angeles, CA, 90001"
77,41258,Lightning Charging Cable,1,14.95,04/19/21 20:38,"959 Lincoln St, New York City, NY, 10001"
78,41262,USB-C Charging Cable,1,11.95,04/27/21 15:52,"534 Madison St, Los Angeles, CA, 90001"
79,41296,Bose SoundSport Headphones,1,99.99,04/24/21 09:45,"252 North St, Dallas, TX, 75001"
80,41312,Lightning Charging Cable,1,14.95,04/03/21 11:24,"71 Jackson St, Los Angeles, CA, 90001"
81,41337,Wired Headphones,1,11.99,04/09/21 19:24,"126 9th St, Austin, TX, 73301"
82,41530,Wired Headphones,1,11.99,04/04/21 00:46,"300 Lincoln St, New York City, NY, 10001"
83,41563,USB-C Charging Cable,1,11.95,04/19/21 22:43,"501 Lake St, Austin, TX, 73301"
84,41589,Apple Airpods Headphones,1,150,04/23/21 19:11,"803 2nd St, Seattle, WA, 98101"
85,41717,Lightning Charging Cable,1,14.95,04/07/21 10:36,"470 Maple St, New York City, NY, 10001"
86,41793,Lightning Charging Cable,1,14.95,04/27/21 18:10,"643 Hill St, Atlanta, GA, 30301"
87,41793,Apple Airpods Headphones,1,150,04/27/21 18:10,"643 Hill St, Atlanta, GA, 30301"
88,41793,Wired Headphones,1,11.99,04/27/21 18:10,"643 Hill St, Atlanta, GA, 30301"
89,41830,Lightning Charging Cable,1,14.95,04/19/21 10:44,"413 Elm St, Atlanta, GA, 30301"
90,41832,Lightning Charging Cable,1,14.95,04/09/21 12:12,"500 Willow St, Dallas, TX, 75001"
91,41838,Wired Headphones,1,11.99,04/02/21 11:28,"730 Dogwood St, Los Angeles, CA, 90001"
92,41865,Wired Headphones,3,11.99,04/11/21 22:29,"462 13th St, New York City, NY, 10001"
93,41935,Bose SoundSport Headphones,1,99.99,04/28/21 20:56,"789 5th St, San Francisco, CA, 94016"
94,41949,Wired Headphones,1,11.99,04/20/21 10:49,"931 Willow St, San Francisco, CA, 94016"
95,42009,USB-C Charging Cable,1,11.95,04/07/21 21:49,"392 6th St, Atlanta, GA, 30301"
96,42077,Apple Airpods Headphones,1,150,04/11/21 18:44,"458 Church St, Boston, MA, 02215"
97,42149,Wired Headphones,2,11.99,04/27/21 06:39,"724 Maple St, Seattle, WA, 98101"
98,42294,Lightning Charging Cable,1,14.95,04/12/21 19:11,"791 Meadow St, New York City, NY, 10001"
99,42327,Lightning Charging Cable,1,14.95,04/23/21 16:29,"749 Spruce St, Los Angeles, CA, 90001"
100,42356,USB-C Charging Cable,1,11.95,04/16/21 11:54,"267 North St, Seattle, WA, 98101"
101,42519,USB-C Charging Cable,1,11.95,04/08/21 08:19,"877 Cedar St, New York City, NY, 10001"
102,42519,Wired Headphones,1,11.99,04/08/21 08:19,"877 Cedar St, New York City, NY, 10001"
103,42550,Lightning Charging Cable,1,14.95,04/26/21 20:36,"799 Madison St, New York City, NY, 10001"
104,42553,USB-C Charging Cable,1,11.95,04/27/21 20:41,"419 Wilson St, Portland, ME, 04101"
105,42595,Apple Airpods Headphones,1,150,04/25/21 12:30,"782 7th St, Austin, TX, 73301"
106,42674,Bose SoundSport Headphones,1,99.99,04/03/21 11:21,"492 9th St, Boston, MA, 02215"
107,42675,Lightning Charging Cable,1,14.95,04/06/21 13:43,"625 Sunset St, Los Angeles, CA, 90001"
108,42680,Apple Airpods Headphones,1,150,04/19/21 03:39,"167 2nd St, Seattle, WA, 98101"
109,42699,Lightning Charging Cable,1,14.95,04/18/21 07:53,"966 7th St, New York City, NY, 10001"
110,42762,Lightning Charging Cable,1,14.95,04/03/21 14:46,"520 Park St, Portland, OR, 97035"
111,42841,USB-C Charging Cable,1,11.95,04/29/21 12:20,"342 Jefferson St, Austin, TX, 73301"
112,42867,Wired Headphones,1,11.99,04/30/21 17:33,"705 Wilson St, New York City, NY, 10001"
113,42931,USB-C Charging Cable,1,11.95,04/16/21 11:19,"297 Jackson St, Austin, TX, 73301"
114,42963,Apple Airpods Headphones,1,150,04/14/21 12:50,"225 Jefferson St, New York City, NY, 10001"
115,42994,Lightning Charging Cable,1,14.95,04/15/21 13:15,"401 5th St, San Francisco, CA, 94016"
116,43004,USB-C Charging Cable,1,11.95,04/13/21 18:56,"259 Johnson St, Dallas, TX, 75001"
117,43022,Lightning Charging Cable,1,14.95,04/25/21 17:15,"747 Jefferson St, Boston, MA, 02215"
118,43052,Wired Headphones,1,11.99,04/16/21 11:56,"763 Walnut St, San Francisco, CA, 94016"
119,43070,Wired Headphones,1,11.99,04/30/21 21:29,"533 Center St, Los Angeles, CA, 90001"
120,43112,Wired Headphones,1,11.99,04/14/21 10:56,"958 River St, San Francisco, CA, 94016"
121,43195,Wired Headphones,1,11.99,04/25/21 16:27,"886 Chestnut St, San Francisco, CA, 94016"
122,43206,Lightning Charging Cable,1,14.95,04/01/21 19:34,"692 Lake St, San Francisco, CA, 94016"
123,43206,Apple Airpods Headphones,1,150,04/01/21 19:34,"692 Lake St, San Francisco, CA, 94016"
124,43226,Lightning Charging Cable,1,14.95,04/30/21 13:04,"170 Maple St, San Francisco, CA, 94016"
125,43226,Wired Headphones,1,11.99,04/30/21 13:04,"170 Maple St, San Francisco, CA, 94016"
126,43244,Lightning Charging Cable,1,14.95,04/19/21 15:18,"539 10th St, San Francisco, CA, 94016"
127,43267,Wired Headphones,1,11.99,04/28/21 16:44,"421 Dogwood St, Los Angeles, CA, 90001"
128,43354,Bose SoundSport Headphones,1,99.99,04/18/21 12:22,"324 Wilson St, Austin, TX, 73301"
129,43482,Wired Headphones,2,11.99,04/20/21 16:28,"513 Spruce St, San Francisco, CA, 94016"
130,43512,USB-C Charging Cable,1,11.95,04/18/21 07:34,"183 1st St, Los Angeles, CA, 90001"
131,43555,Wired Headphones,1,11.99,04/05/21 08:52,"208 8th St, Los Angeles, CA, 90001"
132,43632,Lightning Charging Cable,1,14.95,04/23/21 14:01,"691 Washington St, Atlanta, GA, 30301"
133,43671,Lightning Charging Cable,1,14.95,04/07/21 22:26,"194 Forest St, San Francisco, CA, 94016"
134,43688,USB-C Charging Cable,1,11.95,04/22/21 09:32,"954 North St, Portland, OR, 97035"
135,43715,Wired Headphones,1,11.99,04/04/21 17:20,"834 Spruce St, Seattle, WA, 98101"
136,43749,Apple Airpods Headphones,1,150,04/12/21 13:35,"574 10th St, Portland, OR, 97035"
137,43749,Wired Headphones,1,11.99,04/12/21 13:35,"574 10th St, Portland, OR, 97035"
138,43885,USB-C Charging Cable,2,11.95,04/18/21 17:25,"703 Dogwood St, Dallas, TX, 75001"
139,43889,Lightning Charging Cable,2,14.95,04/07/21 14:17,"693 Cherry St, Austin, TX, 73301"
140,43890,USB-C Charging Cable,1,11.95,04/10/21 18:52,"267 Forest St, New York City, NY, 10001"
141,43927,Wired Headphones,1,11.99,04/08/21 08:47,"673 9th St, San Francisco, CA, 94016"
142,43958,USB-C Charging Cable,1,11.95,04/25/21 14:18,"961 Church St, Portland, OR, 97035"
143,43989,Apple Airpods Headphones,1,150,04/09/21 12:23,"303 Johnson St, Los Angeles, CA, 90001"
144,43989,Wired Headphones,1,11.99,04/09/21 12:23,"303 Johnson St, Los Angeles, CA, 90001"
145,44034,Wired Headphones,1,11.99,04/12/21 16:27,"597 Washington St, Boston, MA, 02215"
146,44058,27in 4K Gaming Monitor,1,389.99,04/08/21 03:22,"937 9th St, San Francisco, CA, 94016"
147,44061,USB-C Charging Cable,1,11.95,04/13/21 13:00,"980 Willow St, Dallas, TX, 75001"
148,44147,USB-C Charging Cable,1,11.95,04/10/21 09:33,"135 Washington St, Los Angeles, CA, 90001"
149,44185,Wired Headphones,1,11.99,04/26/21 16:25,"270 14th St, San Francisco, CA, 94016"
150,44186,USB-C Charging Cable,1,11.95,04/29/21 23:19,"171 Wilson St, New York City, NY, 10001"
151,44362,USB-C Charging Cable,1,11.95,04/12/21 12:43,"187 Madison St, San Francisco, CA, 94016"
152,44364,Apple Airpods Headphones,1,150,04/23/21 20:09,"300 5th St, Atlanta, GA, 30301"
153,44384,Wired Headphones,1,11.99,04/19/21 14:59,"579 12th St, Seattle, WA, 98101"
154,44430,Wired Headphones,1,11.99,04/15/21 15:04,"364 Forest St, Dallas, TX, 75001"
155,44621,Apple Airpods Headphones,1,150,04/30/21 17:19,"662 Wilson St, Boston, MA, 02215"
156,44649,Wired Headphones,1,11.99,04/22/21 07:24,"64 Lake St, Los Angeles, CA, 90001"
157,44650,Lightning Charging Cable,1,14.95,04/18/21 10:20,"663 Hickory St, Portland, OR, 97035"
158,44661,USB-C Charging Cable,1,11.95,04/09/21 07:34,"7 6th St, Dallas, TX, 75001"
159,44709,USB-C Charging Cable,1,11.95,04/13/21 14:42,"971 Meadow St, New York City, NY, 10001"
160,44723,USB-C Charging Cable,1,11.95,04/04/21 12:17,"36 Sunset St, San Francisco, CA, 94016"
161,44733,USB-C Charging Cable,1,11.95,04/24/21 11:30,"984 10th St, Austin, TX, 73301"
162,44858,USB-C Charging Cable,1,11.95,04/01/21 14:23,"222 Washington St, Los Angeles, CA, 90001"
163,44882,Lightning Charging Cable,1,14.95,04/17/21 11:03,"798 Washington St, Austin, TX, 73301"
164,44922,USB-C Charging Cable,1,11.95,04/26/21 19:50,"928 Walnut St, Austin, TX, 73301"
165,44949,USB-C Charging Cable,1,11.95,04/12/21 13:14,"41 Main St, San Francisco, CA, 94016"
166,45024,Apple Airpods Headphones,1,150,04/13/21 23:16,"289 Lake St, San Francisco, CA, 94016"
167,45024,Wired Headphones,1,11.99,04/13/21 23:16,"289 Lake St, San Francisco, CA, 94016"
168,45084,Lightning Charging Cable,1,14.95,04/21/21 07:27,"966 Madison St, Portland, OR, 97035"
169,45166,USB-C Charging Cable,3,11.95,04/08/21 21:40,"62 Main St, Atlanta, GA, 30301"
170,45179,Lightning Charging Cable,2,14.95,04/17/21 15:31,"473 South St, Dallas, TX, 75001"
171,45205,Lightning Charging Cable,1,14.95,04/01/21 07:35,"769 Washington St, New York City, NY, 10001"
172,45305,Lightning Charging Cable,1,14.95,04/01/21 12:55,"11 Highland St, Dallas, TX, 75001"
173,45357,Lightning Charging Cable,1,14.95,04/03/21 19:42,"523 13th St, San Francisco, CA, 94016"
174,45463,Lightning Charging Cable,2,14.95,04/16/21 08:58,"217 13th St, New York City, NY, 10001"
175,45548,Wired Headphones,1,11.99,04/27/21 22:40,"506 Highland St, Dallas, TX, 75001"
176,45589,Wired Headphones,1,11.99,04/01/21 09:33,"710 6th St, Seattle, WA, 98101"
177,45616,Wired Headphones,1,11.99,04/25/21 21:25,"340 Spruce St, Boston, MA, 02215"
178,45625,USB-C Charging Cable,1,11.95,04/07/21 10:28,"264 Forest St, Atlanta, GA, 30301"
179,45676,USB-C Charging Cable,1,11.95,04/08/21 18:57,"541 Hill St, New York City, NY, 10001"
180,45709,Lightning Charging Cable,1,14.95,04/30/21 19:25,"310 Pine St, Los Angeles, CA, 90001"
181,45798,USB-C Charging Cable,1,11.95,04/02/21 21:30,"32 12th St, Boston, MA, 02215"
182,45817,USB-C Charging Cable,1,11.95,04/11/21 12:15,"896 West St, New York City, NY, 10001"
183,45821,Bose SoundSport Headphones,1,99.99,04/24/21 13:03,"641 Hickory St, San Francisco, CA, 94016"
184,45827,Wired Headphones,1,11.99,04/07/21 15:52,"557 Elm St, New York City, NY, 10001"
185,45897,USB-C Charging Cable,1,11.95,04/27/21 09:49,"214 Walnut St, New York City, NY, 10001"
186,45901,Lightning Charging Cable,1,14.95,04/26/21 09:58,"833 Willow St, New York City, NY, 10001"
187,45917,Bose SoundSport Headphones,1,99.99,04/22/21 15:09,"727 Chestnut St, Austin, TX, 73301"
188,45928,Apple Airpods Headphones,1,150,04/18/21 18:50,"793 South St, Dallas, TX, 75001"
189,45965,Bose SoundSport Headphones,1,99.99,04/14/21 10:47,"762 Lincoln St, Los Angeles, CA, 90001"
190,46009,Lightning Charging Cable,1,14.95,04/07/21 18:00,"768 Highland St, Seattle, WA, 98101"
191,46071,Apple Airpods Headphones,1,150,04/13/21 12:22,"366 7th St, Atlanta, GA, 30301"
192,46221,Bose SoundSport Headphones,1,99.99,04/09/21 20:05,"396 Ridge St, Portland, OR, 97035"
193,46229,USB-C Charging Cable,1,11.95,04/01/21 12:36,"96 Jackson St, Atlanta, GA, 30301"
194,46235,Lightning Charging Cable,1,14.95,04/28/21 14:22,"202 9th St, San Francisco, CA, 94016"
195,46284,Lightning Charging Cable,1,14.95,04/14/21 19:49,"224 Ridge St, Los Angeles, CA, 90001"
196,46300,USB-C Charging Cable,2,11.95,04/12/21 12:58,"36 1st St, Austin, TX, 73301"
197,46473,USB-C Charging Cable,1,11.95,04/10/21 16:38,"60 Hickory St, New York City, NY, 10001"
198,46473,Bose SoundSport Headphones,1,99.99,04/10/21 16:38,"60 Hickory St, New York City, NY, 10001"
199,46480,USB-C Charging Cable,1,11.95,04/13/21 11:55,"396 4th St, Dallas, TX, 75001"
200,46527,Apple Airpods Headphones,1,150,04/26/21 07:27,"819 Chestnut St, Portland, OR, 97035"
201,46597,Wired Headphones,1,11.99,04/15/21 12:16,"651 2nd St, San Francisco, CA, 94016"
202,46611,Wired Headphones,1,11.99,04/16/21 14:23,"400 Highland St, Los Angeles, CA, 90001"
203,46626,Lightning Charging Cable,1,14.95,04/16/21 08:12,"209 14th St, Boston, MA, 02215"
204,46714,Lightning Charging Cable,2,14.95,04/23/21 11:17,"128 Elm St, San Francisco, CA, 94016"
205,46801,Lightning Charging Cable,1,14.95,04/28/21 11:06,"117 Hickory St, Boston, MA, 02215"
206,46801,Apple Airpods Headphones,1,150,04/28/21 11:06,"117 Hickory St, Boston, MA, 02215"
207,46811,Bose SoundSport Headphones,1,99.99,04/30/21 18:16,"433 Pine St, Atlanta, GA, 30301"
208,46830,Lightning Charging Cable,1,14.95,04/04/21 22:17,"333 9th St, Los Angeles, CA, 90001"
209,46876,Wired Headphones,1,11.99,04/04/21 10:59,"431 Chestnut St, Boston, MA, 02215"
210,46956,USB-C Charging Cable,1,11.95,04/24/21 04:28,"178 Lakeview St, Boston, MA, 02215"
211,46961,Lightning Charging Cable,1,14.95,04/11/21 18:58,"592 Walnut St, Los Angeles, CA, 90001"
212,46961,Apple Airpods Headphones,1,150,04/11/21 18:58,"592 Walnut St, Los Angeles, CA, 90001"
213,47139,Wired Headphones,1,11.99,04/11/21 07:32,"168 Cherry St, San Francisco, CA, 94016"
214,47150,Apple Airpods Headphones,1,150,04/10/21 17:01,"412 Chestnut St, San Francisco, CA, 94016"
215,47191,USB-C Charging Cable,1,11.95,04/21/21 16:51,"983 Pine St, New York City, NY, 10001"
216,47251,Bose SoundSport Headphones,1,99.99,04/07/21 18:19,"565 Maple St, Portland, OR, 97035"
217,47258,Wired Headphones,1,11.99,04/28/21 15:18,"840 Maple St, Atlanta, GA, 30301"
218,47308,USB-C Charging Cable,1,11.95,04/03/21 14:21,"292 10th St, Los Angeles, CA, 90001"
219,47309,Lightning Charging Cable,1,14.95,04/09/21 23:11,"380 13th St, New York City, NY, 10001"
220,47329,Lightning Charging Cable,1,14.95,04/12/21 12:17,"615 North St, Atlanta, GA, 30301"
221,47376,USB-C Charging Cable,1,11.95,04/20/21 19:44,"514 12th St, San Francisco, CA, 94016"
222,47403,Lightning Charging Cable,1,14.95,04/27/21 22:11,"520 Forest St, New York City, NY, 10001"
223,47454,USB-C Charging Cable,1,11.95,04/24/21 12:56,"513 Maple St, Portland, ME, 04101"
224,47454,Wired Headphones,2,11.99,04/24/21 12:56,"513 Maple St, Portland, ME, 04101"
225,47462,Lightning Charging Cable,1,14.95,04/15/21 07:53,"345 Willow St, San Francisco, CA, 94016"
226,47469,USB-C Charging Cable,1,11.95,04/23/21 21:56,"167 13th St, Austin, TX, 73301"
227,47607,Bose SoundSport Headphones,1,99.99,04/03/21 19:11,"387 Elm St, New York City, NY, 10001"
228,47629,USB-C Charging Cable,2,11.95,04/25/21 17:04,"582 Lincoln St, Austin, TX, 73301"
229,47658,USB-C Charging Cable,1,11.95,04/28/21 01:08,"524 Cherry St, Seattle, WA, 98101"
230,47763,Wired Headphones,1,11.99,04/22/21 18:29,"177 Elm St, New York City, NY, 10001"
231,47827,USB-C Charging Cable,1,11.95,04/16/21 19:17,"567 Jefferson St, San Francisco, CA, 94016"
232,47840,iPhone,1,700,04/17/21 12:07,"534 Meadow St, Boston, MA, 02215"
233,47848,Lightning Charging Cable,1,14.95,04/24/21 16:37,"559 14th St, Austin, TX, 73301"
234,47848,Wired Headphones,1,11.99,04/24/21 16:37,"559 14th St, Austin, TX, 73301"
235,47852,Lightning Charging Cable,1,14.95,04/03/21 18:57,"416 Meadow St, Dallas, TX, 75001"
236,47852,Wired Headphones,1,11.99,04/03/21 18:57,"416 Meadow St, Dallas, TX, 75001"
237,47977,USB-C Charging Cable,1,11.95,04/25/21 03:05,"306 Pine St, San Francisco, CA, 94016"
238,48020,USB-C Charging Cable,1,11.95,04/27/21 19:08,"859 River St, Dallas, TX, 75001"
239,48020,Wired Headphones,1,11.99,04/27/21 19:08,"859 River St, Dallas, TX, 75001"
240,48022,Lightning Charging Cable,1,14.95,04/02/21 16:02,"771 Cedar St, San Francisco, CA, 94016"
241,48033,Wired Headphones,1,11.99,04/29/21 03:31,"448 5th St, Seattle, WA, 98101"
242,48052,Wired Headphones,2,11.99,04/15/21 22:06,"447 Maple St, Boston, MA, 02215"
243,48100,Lightning Charging Cable,1,14.95,04/20/21 08:24,"214 Maple St, Portland, ME, 04101"
244,48101,Wired Headphones,1,11.99,04/19/21 15:05,"768 4th St, Boston, MA, 02215"
245,48108,Bose SoundSport Headphones,1,99.99,04/08/21 12:34,"782 Meadow St, Seattle, WA, 98101"
246,48123,USB-C Charging Cable,1,11.95,04/18/21 22:56,"501 1st St, San Francisco, CA, 94016"
247,48218,USB-C Charging Cable,1,11.95,04/05/21 12:45,"410 Jackson St, Los Angeles, CA, 90001"
248,48218,Wired Headphones,1,11.99,04/05/21 12:45,"410 Jackson St, Los Angeles, CA, 90001"
249,48221,Lightning Charging Cable,1,14.95,04/28/21 13:47,"227 Dogwood St, Boston, MA, 02215"
250,48231,Wired Headphones,1,11.99,04/09/21 14:02,"987 West St, Atlanta, GA, 30301"
251,48267,Lightning Charging Cable,1,14.95,04/28/21 16:53,"100 Park St, Atlanta, GA, 30301"
252,48272,Wired Headphones,1,11.99,04/18/21 18:53,"555 Chestnut St, Austin, TX, 73301"
253,48320,Lightning Charging Cable,1,14.95,04/08/21 11:25,"566 1st St, Seattle, WA, 98101"
254,48387,Bose SoundSport Headphones,1,99.99,04/07/21 11:39,"114 Lincoln St, New York City, NY, 10001"
255,48506,Lightning Charging Cable,1,14.95,04/04/21 21:02,"697 Dogwood St, Portland, OR, 97035"
256,48625,Wired Headphones,1,11.99,04/28/21 09:20,"768 9th St, San Francisco, CA, 94016"
257,48674,Lightning Charging Cable,1,14.95,04/29/21 23:38,"168 1st St, Atlanta, GA, 30301"
258,48774,USB-C Charging Cable,1,11.95,04/01/21 10:34,"456 7th St, Los Angeles, CA, 90001"
259,48874,USB-C Charging Cable,2,11.95,04/04/21 20:10,"588 11th St, Austin, TX, 73301"
260,48885,USB-C Charging Cable,1,11.95,04/05/21 13:32,"135 10th St, New York City, NY, 10001"
261,48907,Wired Headphones,1,11.99,04/10/21 14:13,"521 Willow St, San Francisco, CA, 94016"
262,48934,AA Batteries (4-pack),1,3.84,04/03/21 05:48,"494 Dogwood St, San Francisco, CA, 94016"
263,48935,Lightning Charging Cable,1,14.95,04/22/21 12:17,"584 Jefferson St, New York City, NY, 10001"
264,49331,USB-C Charging Cable,1,11.95,05/01/21 01:26,"468 Park St, Austin, TX, 73301"
265,49416,USB-C Charging Cable,1,11.95,04/09/21 10:55,"343 6th St, San Francisco, CA, 94016"
